	time (s)     A(t) 		SEM 10 traj
   5.9800000e-02   2.5000000e+02   4.1952354e+00
   5.9820000e-02   2.4990000e+02   4.3803856e+00
   5.9840000e-02   2.5000000e+02   4.5849997e+00
   5.9860000e-02   2.5000000e+02   4.4070650e+00
   5.9880000e-02   2.4960000e+02   4.4427219e+00
   5.9900000e-02   2.5040000e+02   4.2247945e+00
   5.9920000e-02   2.4970000e+02   4.3257626e+00
   5.9940000e-02   2.5050000e+02   4.1852917e+00
   5.9960000e-02   2.5100000e+02   4.1766547e+00
   5.9980000e-02   2.5030000e+02   4.0989158e+00
   6.0000000e-02   2.4960000e+02   4.1370951e+00
   6.0020000e-02   2.4940000e+02   4.2770706e+00
   6.0040000e-02   2.4940000e+02   4.3670483e+00
   6.0060000e-02   2.4950000e+02   4.1237793e+00
   6.0080000e-02   2.4960000e+02   3.9782743e+00
   6.0100000e-02   2.4970000e+02   3.6607528e+00
   6.0120000e-02   2.4990000e+02   3.6921839e+00
   6.0140000e-02   2.5020000e+02   3.6690901e+00
   6.0160000e-02   2.5000000e+02   3.6484395e+00
   6.0180000e-02   2.4980000e+02   3.6018514e+00
   6.0200000e-02   2.4950000e+02   3.5063435e+00
   6.0220000e-02   2.4970000e+02   3.5152051e+00
   6.0240000e-02   2.4970000e+02   3.3798422e+00
   6.0260000e-02   2.4930000e+02   3.4961884e+00
   6.0280000e-02   2.4940000e+02   3.2530328e+00
   6.0300000e-02   2.4950000e+02   3.0668478e+00
   6.0320000e-02   2.4910000e+02   2.9380644e+00
   6.0340000e-02   2.4920000e+02   3.0940804e+00
   6.0360000e-02   2.4890000e+02   3.1462500e+00
   6.0380000e-02   2.4860000e+02   3.0191978e+00
   6.0400000e-02   2.4940000e+02   2.8952068e+00
   6.0420000e-02   2.4880000e+02   2.8394053e+00
   6.0440000e-02   2.4920000e+02   2.9128070e+00
   6.0460000e-02   2.4920000e+02   2.8079253e+00
   6.0480000e-02   2.4900000e+02   2.9552214e+00
   6.0500000e-02   2.4910000e+02   2.9418437e+00
   6.0520000e-02   2.4950000e+02   2.8136572e+00
   6.0540000e-02   2.4870000e+02   2.7286545e+00
   6.0560000e-02   2.4870000e+02   2.6543465e+00
   6.0580000e-02   2.4900000e+02   2.7284509e+00
   6.0600000e-02   2.4940000e+02   2.6297444e+00
   6.0620000e-02   2.5010000e+02   2.7098585e+00
   6.0640000e-02   2.5050000e+02   2.7858771e+00
   6.0660000e-02   2.5140000e+02   2.5699114e+00
   6.0680000e-02   2.5160000e+02   2.6507860e+00
   6.0700000e-02   2.5200000e+02   2.6457513e+00
   6.0720000e-02   2.5160000e+02   2.6042700e+00
   6.0740000e-02   2.5190000e+02   2.5405599e+00
   6.0760000e-02   2.5240000e+02   2.3579652e+00
   6.0780000e-02   2.5230000e+02   2.4587711e+00
   6.0800000e-02   2.5260000e+02   2.6423895e+00
   6.0820000e-02   2.5330000e+02   2.6501572e+00
   6.0840000e-02   2.5270000e+02   2.6121511e+00
   6.0860000e-02   2.5350000e+02   2.6884527e+00
   6.0880000e-02   2.5300000e+02   2.9021065e+00
   6.0900000e-02   2.5320000e+02   2.8744082e+00
   6.0920000e-02   2.5360000e+02   2.7736859e+00
   6.0940000e-02   2.5380000e+02   2.7438821e+00
   6.0960000e-02   2.5380000e+02   2.7357713e+00
   6.0980000e-02   2.5320000e+02   2.9013407e+00
   6.1000000e-02   2.5410000e+02   2.7826846e+00
   6.1020000e-02   2.5390000e+02   2.6727015e+00
   6.1040000e-02   2.5370000e+02   2.7610385e+00
   6.1060000e-02   2.5370000e+02   2.8984670e+00
   6.1080000e-02   2.5370000e+02   2.9964794e+00
   6.1100000e-02   2.5330000e+02   3.0259985e+00
   6.1120000e-02   2.5380000e+02   3.0543230e+00
   6.1140000e-02   2.5300000e+02   3.2761766e+00
   6.1160000e-02   2.5290000e+02   3.1356375e+00
   6.1180000e-02   2.5310000e+02   3.2538866e+00
   6.1200000e-02   2.5280000e+02   3.2957886e+00
   6.1220000e-02   2.5280000e+02   2.9732137e+00
   6.1240000e-02   2.5300000e+02   2.8867513e+00
   6.1260000e-02   2.5270000e+02   2.9327651e+00
   6.1280000e-02   2.5240000e+02   2.8836705e+00
   6.1300000e-02   2.5280000e+02   3.0760725e+00
   6.1320000e-02   2.5280000e+02   3.1895663e+00
   6.1340000e-02   2.5270000e+02   3.1057295e+00
   6.1360000e-02   2.5280000e+02   3.2890390e+00
   6.1380000e-02   2.5290000e+02   3.2572995e+00
   6.1400000e-02   2.5330000e+02   3.1799720e+00
   6.1420000e-02   2.5320000e+02   3.1333333e+00
   6.1440000e-02   2.5250000e+02   3.2223180e+00
   6.1460000e-02   2.5310000e+02   3.2607089e+00
   6.1480000e-02   2.5350000e+02   3.2429411e+00
   6.1500000e-02   2.5390000e+02   3.3580748e+00
   6.1520000e-02   2.5400000e+02   3.4415759e+00
   6.1540000e-02   2.5440000e+02   3.6307330e+00
   6.1560000e-02   2.5460000e+02   3.6703012e+00
   6.1580000e-02   2.5460000e+02   3.7154333e+00
   6.1600000e-02   2.5510000e+02   3.8685340e+00
   6.1620000e-02   2.5540000e+02   4.0775810e+00
   6.1640000e-02   2.5510000e+02   4.0261644e+00
   6.1660000e-02   2.5520000e+02   4.0188445e+00
   6.1680000e-02   2.5450000e+02   4.1559863e+00
   6.1700000e-02   2.5450000e+02   4.3185646e+00
   6.1720000e-02   2.5380000e+02   4.2237424e+00
   6.1740000e-02   2.5370000e+02   4.1151482e+00
   6.1760000e-02   2.5380000e+02   4.2838197e+00
   6.1780000e-02   2.5430000e+02   4.2244000e+00
   6.1800000e-02   2.5400000e+02   4.2426407e+00
   6.1820000e-02   2.5340000e+02   4.1344085e+00
   6.1840000e-02   2.5420000e+02   4.2000000e+00
   6.1860000e-02   2.5420000e+02   4.2656249e+00
   6.1880000e-02   2.5430000e+02   4.5851209e+00
   6.1900000e-02   2.5370000e+02   4.5192182e+00
   6.1920000e-02   2.5360000e+02   4.3924177e+00
   6.1940000e-02   2.5400000e+02   4.3537978e+00
   6.1960000e-02   2.5430000e+02   4.3462628e+00
   6.1980000e-02   2.5410000e+02   4.3421705e+00
   6.2000000e-02   2.5410000e+02   4.2149206e+00
   6.2020000e-02   2.5390000e+02   4.0782622e+00
   6.2040000e-02   2.5350000e+02   4.1479580e+00
   6.2060000e-02   2.5390000e+02   4.4031554e+00
   6.2080000e-02   2.5350000e+02   4.6145904e+00
   6.2100000e-02   2.5370000e+02   4.5461828e+00
   6.2120000e-02   2.5350000e+02   4.5491147e+00
   6.2140000e-02   2.5380000e+02   4.4567053e+00
   6.2160000e-02   2.5380000e+02   4.3838086e+00
   6.2180000e-02   2.5360000e+02   4.3543082e+00
   6.2200000e-02   2.5340000e+02   4.3924177e+00
   6.2220000e-02   2.5370000e+02   4.3025832e+00
   6.2240000e-02   2.5330000e+02   4.3717528e+00
   6.2260000e-02   2.5290000e+02   4.1725292e+00
   6.2280000e-02   2.5320000e+02   4.2864126e+00
   6.2300000e-02   2.5350000e+02   4.4202815e+00
   6.2320000e-02   2.5440000e+02   4.3949466e+00
   6.2340000e-02   2.5410000e+02   4.4633072e+00
   6.2360000e-02   2.5420000e+02   4.3251204e+00
   6.2380000e-02   2.5370000e+02   4.4348368e+00
   6.2400000e-02   2.5390000e+02   4.4533383e+00
   6.2420000e-02   2.5440000e+02   4.4899889e+00
   6.2440000e-02   2.5490000e+02   4.8222862e+00
   6.2460000e-02   2.5510000e+02   4.9473899e+00
   6.2480000e-02   2.5480000e+02   5.1159880e+00
   6.2500000e-02   2.5470000e+02   4.9172034e+00
   6.2520000e-02   2.5460000e+02   4.8675798e+00
   6.2540000e-02   2.5490000e+02   4.6102543e+00
   6.2560000e-02   2.5480000e+02   4.5941992e+00
   6.2580000e-02   2.5490000e+02   4.7127487e+00
   6.2600000e-02   2.5440000e+02   4.6384863e+00
   6.2620000e-02   2.5440000e+02   4.5318625e+00
   6.2640000e-02   2.5420000e+02   4.2682289e+00
   6.2660000e-02   2.5320000e+02   4.3122564e+00
   6.2680000e-02   2.5280000e+02   4.0764909e+00
   6.2700000e-02   2.5320000e+02   3.8810079e+00
   6.2720000e-02   2.5360000e+02   3.8563080e+00
   6.2740000e-02   2.5320000e+02   4.1306443e+00
   6.2760000e-02   2.5300000e+02   4.0138649e+00
   6.2780000e-02   2.5350000e+02   4.1237793e+00
   6.2800000e-02   2.5350000e+02   4.3134158e+00
   6.2820000e-02   2.5330000e+02   4.3077450e+00
   6.2840000e-02   2.5390000e+02   4.1538469e+00
   6.2860000e-02   2.5350000e+02   4.1773197e+00
   6.2880000e-02   2.5420000e+02   4.2132067e+00
   6.2900000e-02   2.5400000e+02   4.1284918e+00
   6.2920000e-02   2.5400000e+02   3.9609202e+00
   6.2940000e-02   2.5370000e+02   3.8759945e+00
   6.2960000e-02   2.5350000e+02   3.5504303e+00
   6.2980000e-02   2.5380000e+02   3.6172427e+00
   6.3000000e-02   2.5390000e+02   3.4430284e+00
   6.3020000e-02   2.5320000e+02   3.6478304e+00
   6.3040000e-02   2.5330000e+02   3.5902646e+00
   6.3060000e-02   2.5360000e+02   3.4518916e+00
   6.3080000e-02   2.5290000e+02   3.5038075e+00
   6.3100000e-02   2.5290000e+02   3.5728918e+00
   6.3120000e-02   2.5250000e+02   3.5504303e+00
   6.3140000e-02   2.5290000e+02   3.6406654e+00
   6.3160000e-02   2.5270000e+02   3.4287996e+00
   6.3180000e-02   2.5230000e+02   3.2627528e+00
   6.3200000e-02   2.5260000e+02   3.3506218e+00
   6.3220000e-02   2.5310000e+02   3.2878564e+00
   6.3240000e-02   2.5330000e+02   3.3268270e+00
   6.3260000e-02   2.5320000e+02   3.2103998e+00
   6.3280000e-02   2.5320000e+02   3.1226769e+00
   6.3300000e-02   2.5280000e+02   3.3426536e+00
   6.3320000e-02   2.5270000e+02   3.0913859e+00
   6.3340000e-02   2.5270000e+02   2.9478806e+00
   6.3360000e-02   2.5290000e+02   3.0675723e+00
   6.3380000e-02   2.5320000e+02   3.1119840e+00
   6.3400000e-02   2.5320000e+02   2.8821288e+00
   6.3420000e-02   2.5290000e+02   2.5053277e+00
   6.3440000e-02   2.5280000e+02   2.5854293e+00
   6.3460000e-02   2.5230000e+02   2.7041121e+00
   6.3480000e-02   2.5240000e+02   2.6423895e+00
   6.3500000e-02   2.5210000e+02   2.5882212e+00
   6.3520000e-02   2.5230000e+02   2.5344296e+00
   6.3540000e-02   2.5250000e+02   2.5396850e+00
   6.3560000e-02   2.5280000e+02   2.5595138e+00
   6.3580000e-02   2.5300000e+02   2.5385910e+00
   6.3600000e-02   2.5330000e+02   2.5692628e+00
   6.3620000e-02   2.5350000e+02   2.5265259e+00
   6.3640000e-02   2.5320000e+02   2.5377155e+00
   6.3660000e-02   2.5330000e+02   2.6543465e+00
   6.3680000e-02   2.5360000e+02   2.6799668e+00
   6.3700000e-02   2.5350000e+02   2.5701275e+00
   6.3720000e-02   2.5420000e+02   2.6364960e+00
   6.3740000e-02   2.5390000e+02   2.6975297e+00
   6.3760000e-02   2.5410000e+02   2.6727015e+00
   6.3780000e-02   2.5460000e+02   2.5871477e+00
   6.3800000e-02   2.5410000e+02   2.6643740e+00
   6.3820000e-02   2.5400000e+02   2.9249881e+00
   6.3840000e-02   2.5380000e+02   2.7960289e+00
   6.3860000e-02   2.5340000e+02   2.6923761e+00
   6.3880000e-02   2.5310000e+02   2.7057552e+00
   6.3900000e-02   2.5270000e+02   2.7730849e+00
   6.3920000e-02   2.5220000e+02   2.7960289e+00
   6.3940000e-02   2.5240000e+02   2.7696771e+00
   6.3960000e-02   2.5290000e+02   2.7666667e+00
   6.3980000e-02   2.5260000e+02   2.9143324e+00
   6.4000000e-02   2.5260000e+02   2.9295430e+00
   6.4020000e-02   2.5230000e+02   3.0186458e+00
   6.4040000e-02   2.5220000e+02   2.7720831e+00
   6.4060000e-02   2.5240000e+02   2.7414514e+00
   6.4080000e-02   2.5210000e+02   2.7946377e+00
   6.4100000e-02   2.5220000e+02   2.5551691e+00
   6.4120000e-02   2.5240000e+02   2.5525586e+00
   6.4140000e-02   2.5240000e+02   2.5957230e+00
   6.4160000e-02   2.5220000e+02   2.3513589e+00
   6.4180000e-02   2.5160000e+02   2.2958900e+00
   6.4200000e-02   2.5200000e+02   2.1550973e+00
   6.4220000e-02   2.5160000e+02   1.9731531e+00
   6.4240000e-02   2.5170000e+02   1.9947152e+00
   6.4260000e-02   2.5190000e+02   2.0300520e+00
   6.4280000e-02   2.5190000e+02   2.0787282e+00
   6.4300000e-02   2.5220000e+02   2.0154955e+00
   6.4320000e-02   2.5130000e+02   1.7891649e+00
   6.4340000e-02   2.5140000e+02   1.9043809e+00
   6.4360000e-02   2.5090000e+02   1.8405917e+00
   6.4380000e-02   2.5160000e+02   1.9899749e+00
   6.4400000e-02   2.5110000e+02   1.9689253e+00
   6.4420000e-02   2.5050000e+02   1.9621417e+00
   6.4440000e-02   2.5110000e+02   2.0518285e+00
   6.4460000e-02   2.5180000e+02   2.0374276e+00
   6.4480000e-02   2.5230000e+02   1.8740924e+00
   6.4500000e-02   2.5210000e+02   1.8284784e+00
   6.4520000e-02   2.5180000e+02   1.9652537e+00
   6.4540000e-02   2.5150000e+02   1.9902540e+00
   6.4560000e-02   2.5140000e+02   1.8690461e+00
   6.4580000e-02   2.5130000e+02   1.8199512e+00
   6.4600000e-02   2.5150000e+02   1.8089285e+00
   6.4620000e-02   2.5170000e+02   1.9891372e+00
   6.4640000e-02   2.5200000e+02   1.8439089e+00
   6.4660000e-02   2.5180000e+02   1.6983652e+00
   6.4680000e-02   2.5150000e+02   2.0013884e+00
   6.4700000e-02   2.5070000e+02   2.0223748e+00
   6.4720000e-02   2.5100000e+02   2.2161027e+00
   6.4740000e-02   2.5040000e+02   2.2519128e+00
   6.4760000e-02   2.5040000e+02   2.2715633e+00
   6.4780000e-02   2.5040000e+02   2.2910454e+00
   6.4800000e-02   2.5020000e+02   1.9136933e+00
   6.4820000e-02   2.5070000e+02   2.1962089e+00
   6.4840000e-02   2.5050000e+02   2.3582008e+00
   6.4860000e-02   2.5040000e+02   2.2764495e+00
   6.4880000e-02   2.5070000e+02   2.3383280e+00
   6.4900000e-02   2.5040000e+02   2.2764495e+00
   6.4920000e-02   2.5130000e+02   2.2063041e+00
   6.4940000e-02   2.5140000e+02   2.2666667e+00
   6.4960000e-02   2.5150000e+02   2.2373099e+00
   6.4980000e-02   2.5090000e+02   1.9969421e+00
   6.5000000e-02   2.5050000e+02   1.8027756e+00
   6.5020000e-02   2.5010000e+02   1.8284784e+00
   6.5040000e-02   2.4970000e+02   1.5919939e+00
   6.5060000e-02   2.4950000e+02   1.8454147e+00
   6.5080000e-02   2.4970000e+02   1.8740924e+00
   6.5100000e-02   2.4970000e+02   1.8681542e+00
   6.5120000e-02   2.4990000e+02   1.9290182e+00
   6.5140000e-02   2.4970000e+02   2.1294235e+00
   6.5160000e-02   2.4960000e+02   2.1509688e+00
   6.5180000e-02   2.4970000e+02   2.1707654e+00
   6.5200000e-02   2.4950000e+02   2.2961320e+00
   6.5220000e-02   2.4950000e+02   2.3154073e+00
   6.5240000e-02   2.4940000e+02   2.4549270e+00
   6.5260000e-02   2.5010000e+02   2.4195959e+00
   6.5280000e-02   2.4980000e+02   2.4394899e+00
   6.5300000e-02   2.4940000e+02   2.3953659e+00
   6.5320000e-02   2.4930000e+02   2.5519056e+00
   6.5340000e-02   2.5030000e+02   2.5035530e+00
   6.5360000e-02   2.4990000e+02   2.6892791e+00
   6.5380000e-02   2.4960000e+02   2.7170245e+00
   6.5400000e-02   2.4910000e+02   2.6975297e+00
   6.5420000e-02   2.4900000e+02   2.6583203e+00
   6.5440000e-02   2.4890000e+02   2.6851443e+00
   6.5460000e-02   2.4940000e+02   2.5742313e+00
   6.5480000e-02   2.4970000e+02   2.4677925e+00
   6.5500000e-02   2.5000000e+02   2.4449494e+00
   6.5520000e-02   2.5030000e+02   2.4360715e+00
   6.5540000e-02   2.4970000e+02   2.3619672e+00
   6.5560000e-02   2.4980000e+02   2.3513589e+00
   6.5580000e-02   2.4980000e+02   2.5201411e+00
   6.5600000e-02   2.5030000e+02   2.5778975e+00
   6.5620000e-02   2.5060000e+02   2.4594489e+00
   6.5640000e-02   2.5090000e+02   2.6095977e+00
   6.5660000e-02   2.5080000e+02   2.6322783e+00
   6.5680000e-02   2.5110000e+02   2.5666667e+00
   6.5700000e-02   2.5110000e+02   2.6851443e+00
   6.5720000e-02   2.5060000e+02   2.6923761e+00
   6.5740000e-02   2.5030000e+02   2.8403834e+00
   6.5760000e-02   2.5110000e+02   2.7586228e+00
   6.5780000e-02   2.5050000e+02   2.7375983e+00
   6.5800000e-02   2.5040000e+02   2.5482020e+00
   6.5820000e-02   2.5040000e+02   2.5957230e+00
   6.5840000e-02   2.5100000e+02   2.5298221e+00
   6.5860000e-02   2.5110000e+02   2.4515301e+00
   6.5880000e-02   2.5070000e+02   2.3144474e+00
   6.5900000e-02   2.5060000e+02   2.3151674e+00
   6.5920000e-02   2.5060000e+02   2.4953290e+00
   6.5940000e-02   2.5060000e+02   2.6591561e+00
   6.5960000e-02   2.5050000e+02   2.7537853e+00
   6.5980000e-02   2.5070000e+02   2.7850793e+00
   6.6000000e-02   2.5100000e+02   2.9135698e+00
   6.6020000e-02   2.5140000e+02   2.9672284e+00
   6.6040000e-02   2.5150000e+02   3.0595933e+00
   6.6060000e-02   2.5220000e+02   2.9507061e+00
   6.6080000e-02   2.5300000e+02   3.0221405e+00
   6.6100000e-02   2.5310000e+02   2.9681644e+00
   6.6120000e-02   2.5300000e+02   2.7284509e+00
   6.6140000e-02   2.5330000e+02   2.6459613e+00
   6.6160000e-02   2.5290000e+02   2.6892791e+00
   6.6180000e-02   2.5290000e+02   2.5967929e+00
   6.6200000e-02   2.5270000e+02   2.6627054e+00
   6.6220000e-02   2.5260000e+02   2.6716620e+00
   6.6240000e-02   2.5280000e+02   2.7800879e+00
   6.6260000e-02   2.5330000e+02   2.8049559e+00
   6.6280000e-02   2.5370000e+02   2.8907900e+00
   6.6300000e-02   2.5340000e+02   2.8409701e+00
   6.6320000e-02   2.5320000e+02   2.8039654e+00
   6.6340000e-02   2.5300000e+02   2.8596814e+00
   6.6360000e-02   2.5280000e+02   2.7071921e+00
   6.6380000e-02   2.5200000e+02   2.5033311e+00
   6.6400000e-02   2.5250000e+02   2.4641879e+00
   6.6420000e-02   2.5330000e+02   2.3430749e+00
   6.6440000e-02   2.5310000e+02   2.2922575e+00
   6.6460000e-02   2.5360000e+02   2.3907228e+00
   6.6480000e-02   2.5410000e+02   2.2874051e+00
   6.6500000e-02   2.5430000e+02   2.3619672e+00
   6.6520000e-02   2.5450000e+02   2.3057898e+00
   6.6540000e-02   2.5430000e+02   2.5822041e+00
   6.6560000e-02   2.5420000e+02   2.4349310e+00
   6.6580000e-02   2.5390000e+02   2.4830537e+00
   6.6600000e-02   2.5410000e+02   2.5449296e+00
   6.6620000e-02   2.5340000e+02   2.4908722e+00
   6.6640000e-02   2.5380000e+02   2.4979992e+00
   6.6660000e-02   2.5430000e+02   2.5431826e+00
   6.6680000e-02   2.5410000e+02   2.5709920e+00
   6.6700000e-02   2.5370000e+02   2.7245795e+00
   6.6720000e-02   2.5370000e+02   2.6668750e+00
   6.6740000e-02   2.5420000e+02   2.7030847e+00
   6.6760000e-02   2.5440000e+02   2.6339662e+00
   6.6780000e-02   2.5440000e+02   2.5655842e+00
   6.6800000e-02   2.5390000e+02   2.7706798e+00
   6.6820000e-02   2.5490000e+02   2.8025782e+00
   6.6840000e-02   2.5490000e+02   2.7465129e+00
   6.6860000e-02   2.5480000e+02   2.5595138e+00
   6.6880000e-02   2.5480000e+02   2.5245462e+00
   6.6900000e-02   2.5460000e+02   2.6423895e+00
   6.6920000e-02   2.5430000e+02   2.7082179e+00
   6.6940000e-02   2.5440000e+02   2.6716620e+00
   6.6960000e-02   2.5450000e+02   2.5088731e+00
   6.6980000e-02   2.5460000e+02   2.6549744e+00
   6.7000000e-02   2.5480000e+02   2.5595138e+00
   6.7020000e-02   2.5620000e+02   2.7840817e+00
   6.7040000e-02   2.5620000e+02   2.8744082e+00
   6.7060000e-02   2.5690000e+02   2.5839247e+00
   6.7080000e-02   2.5730000e+02   2.4497165e+00
   6.7100000e-02   2.5650000e+02   2.4506235e+00
   6.7120000e-02   2.5690000e+02   2.5230053e+00
   6.7140000e-02   2.5740000e+02   2.3953659e+00
   6.7160000e-02   2.5750000e+02   2.3769729e+00
   6.7180000e-02   2.5670000e+02   2.2412794e+00
   6.7200000e-02   2.5710000e+02   2.3307128e+00
   6.7220000e-02   2.5740000e+02   2.2469733e+00
   6.7240000e-02   2.5730000e+02   2.5124136e+00
   6.7260000e-02   2.5730000e+02   2.3853721e+00
   6.7280000e-02   2.5710000e+02   2.1470911e+00
   6.7300000e-02   2.5630000e+02   2.3760378e+00
   6.7320000e-02   2.5600000e+02   2.6915506e+00
   6.7340000e-02   2.5620000e+02   2.6824533e+00
   6.7360000e-02   2.5640000e+02   2.7129320e+00
   6.7380000e-02   2.5710000e+02   2.7465129e+00
   6.7400000e-02   2.5690000e+02   2.7139557e+00
   6.7420000e-02   2.5680000e+02   2.5333333e+00
   6.7440000e-02   2.5660000e+02   2.5307004e+00
   6.7460000e-02   2.5680000e+02   2.2891046e+00
   6.7480000e-02   2.5680000e+02   2.2842456e+00
   6.7500000e-02   2.5760000e+02   2.1868293e+00
   6.7520000e-02   2.5740000e+02   1.9504985e+00
   6.7540000e-02   2.5710000e+02   2.0190757e+00
   6.7560000e-02   2.5700000e+02   1.9206480e+00
   6.7580000e-02   2.5600000e+02   2.1858128e+00
   6.7600000e-02   2.5580000e+02   2.0428738e+00
   6.7620000e-02   2.5570000e+02   2.0872630e+00
   6.7640000e-02   2.5600000e+02   2.0709633e+00
   6.7660000e-02   2.5620000e+02   2.3654927e+00
   6.7680000e-02   2.5490000e+02   2.3872346e+00
   6.7700000e-02   2.5490000e+02   2.6095977e+00
   6.7720000e-02   2.5470000e+02   2.7164110e+00
   6.7740000e-02   2.5440000e+02   2.7616420e+00
   6.7760000e-02   2.5360000e+02   2.6339662e+00
   6.7780000e-02   2.5370000e+02   2.6459613e+00
   6.7800000e-02   2.5360000e+02   2.7816861e+00
   6.7820000e-02   2.5360000e+02   2.8292127e+00
   6.7840000e-02   2.5340000e+02   2.8798148e+00
   6.7860000e-02   2.5310000e+02   2.9038289e+00
   6.7880000e-02   2.5280000e+02   2.8821288e+00
   6.7900000e-02   2.5280000e+02   2.8859814e+00
   6.7920000e-02   2.5230000e+02   2.9175713e+00
   6.7940000e-02   2.5240000e+02   2.8055501e+00
   6.7960000e-02   2.5130000e+02   2.8403834e+00
   6.7980000e-02   2.5050000e+02   2.8645341e+00
   6.8000000e-02   2.5050000e+02   2.8450737e+00
   6.8020000e-02   2.5090000e+02   2.9868229e+00
   6.8040000e-02   2.5220000e+02   3.0976694e+00
   6.8060000e-02   2.5250000e+02   2.8136572e+00
   6.8080000e-02   2.5240000e+02   2.8213472e+00
   6.8100000e-02   2.5240000e+02   2.9105173e+00
   6.8120000e-02   2.5230000e+02   2.8168146e+00
   6.8140000e-02   2.5240000e+02   2.6923761e+00
   6.8160000e-02   2.5130000e+02   2.5692628e+00
   6.8180000e-02   2.5060000e+02   2.3720596e+00
   6.8200000e-02   2.5090000e+02   2.4333333e+00
   6.8220000e-02   2.5080000e+02   2.2400397e+00
   6.8240000e-02   2.5070000e+02   2.3807095e+00
   6.8260000e-02   2.5050000e+02   2.2173558e+00
   6.8280000e-02   2.4980000e+02   2.4576411e+00
   6.8300000e-02   2.4960000e+02   2.4908722e+00
   6.8320000e-02   2.4990000e+02   2.5053277e+00
   6.8340000e-02   2.4980000e+02   2.8354894e+00
   6.8360000e-02   2.4950000e+02   2.8294090e+00
   6.8380000e-02   2.4820000e+02   2.5638513e+00
   6.8400000e-02   2.4850000e+02   2.5873624e+00
   6.8420000e-02   2.4820000e+02   2.6364960e+00
   6.8440000e-02   2.4870000e+02   2.6917570e+00
   6.8460000e-02   2.4910000e+02   2.6727015e+00
   6.8480000e-02   2.4870000e+02   2.6501572e+00
   6.8500000e-02   2.4900000e+02   2.5733679e+00
   6.8520000e-02   2.4950000e+02   2.6967058e+00
   6.8540000e-02   2.4950000e+02   2.9183329e+00
   6.8560000e-02   2.4970000e+02   2.7890660e+00
   6.8580000e-02   2.4960000e+02   2.7816861e+00
   6.8600000e-02   2.4950000e+02   2.7457037e+00
   6.8620000e-02   2.4930000e+02   2.9927691e+00
   6.8640000e-02   2.4880000e+02   2.9844039e+00
   6.8660000e-02   2.4810000e+02   2.8961660e+00
   6.8680000e-02   2.4760000e+02   2.8055501e+00
   6.8700000e-02   2.4750000e+02   3.1135903e+00
   6.8720000e-02   2.4730000e+02   3.1128765e+00
   6.8740000e-02   2.4700000e+02   3.1517191e+00
   6.8760000e-02   2.4660000e+02   3.1524241e+00
   6.8780000e-02   2.4680000e+02   3.0976694e+00
   6.8800000e-02   2.4680000e+02   3.0832883e+00
   6.8820000e-02   2.4660000e+02   3.2666667e+00
   6.8840000e-02   2.4660000e+02   3.3506218e+00
   6.8860000e-02   2.4660000e+02   3.5125173e+00
   6.8880000e-02   2.4600000e+02   3.4864818e+00
   6.8900000e-02   2.4560000e+02   3.2768549e+00
   6.8920000e-02   2.4600000e+02   3.1446604e+00
   6.8940000e-02   2.4580000e+02   2.9128070e+00
   6.8960000e-02   2.4580000e+02   3.0904872e+00
   6.8980000e-02   2.4610000e+02   3.2022561e+00
   6.9000000e-02   2.4600000e+02   3.4318767e+00
   6.9020000e-02   2.4610000e+02   3.5101440e+00
   6.9040000e-02   2.4640000e+02   3.4551089e+00
   6.9060000e-02   2.4590000e+02   3.3910012e+00
   6.9080000e-02   2.4570000e+02   3.5025388e+00
   6.9100000e-02   2.4530000e+02   3.7119926e+00
   6.9120000e-02   2.4400000e+02   3.9327683e+00
   6.9140000e-02   2.4390000e+02   3.8942978e+00
   6.9160000e-02   2.4410000e+02   3.9198923e+00
   6.9180000e-02   2.4390000e+02   3.7489258e+00
   6.9200000e-02   2.4380000e+02   3.6630285e+00
   6.9220000e-02   2.4400000e+02   3.7148351e+00
   6.9240000e-02   2.4390000e+02   3.6981978e+00
   6.9260000e-02   2.4400000e+02   3.6848036e+00
   6.9280000e-02   2.4460000e+02   3.9106692e+00
   6.9300000e-02   2.4480000e+02   3.9180494e+00
   6.9320000e-02   2.4480000e+02   3.9855294e+00
   6.9340000e-02   2.4500000e+02   4.0249224e+00
   6.9360000e-02   2.4460000e+02   3.9614812e+00
   6.9380000e-02   2.4460000e+02   4.1236446e+00
   6.9400000e-02   2.4460000e+02   4.2952170e+00
   6.9420000e-02   2.4430000e+02   4.4046692e+00
   6.9440000e-02   2.4390000e+02   4.2070047e+00
   6.9460000e-02   2.4450000e+02   4.4152513e+00
   6.9480000e-02   2.4460000e+02   4.2822632e+00
   6.9500000e-02   2.4500000e+02   4.1686662e+00
   6.9520000e-02   2.4530000e+02   3.7890192e+00
   6.9540000e-02   2.4460000e+02   3.8992877e+00
   6.9560000e-02   2.4440000e+02   4.1344085e+00
   6.9580000e-02   2.4470000e+02   4.1151482e+00
   6.9600000e-02   2.4470000e+02   4.0607881e+00
   6.9620000e-02   2.4480000e+02   3.9994444e+00
   6.9640000e-02   2.4440000e+02   3.9049826e+00
   6.9660000e-02   2.4480000e+02   4.0546270e+00
   6.9680000e-02   2.4520000e+02   3.9827405e+00
   6.9700000e-02   2.4490000e+02   4.1027091e+00
   6.9720000e-02   2.4490000e+02   4.2122836e+00
   6.9740000e-02   2.4490000e+02   4.1458145e+00
   6.9760000e-02   2.4530000e+02   4.1097445e+00
