	time (s)	A(t)		SEM for 10 traj
   8.8520000e-01   3.3500000e+01   1.9790570e+00
   8.8525000e-01   3.3500000e+01   1.9790570e+00
   8.8530000e-01   3.3500000e+01   1.9790570e+00
   8.8535000e-01   3.3600000e+01   2.0176995e+00
   8.8540000e-01   3.3600000e+01   2.0176995e+00
   8.8545000e-01   3.3600000e+01   2.0176995e+00
   8.8550000e-01   3.3600000e+01   2.0176995e+00
   8.8555000e-01   3.3600000e+01   2.0176995e+00
   8.8560000e-01   3.3600000e+01   2.0176995e+00
   8.8565000e-01   3.3600000e+01   2.0176995e+00
   8.8570000e-01   3.3600000e+01   2.0176995e+00
   8.8575000e-01   3.3400000e+01   2.0880613e+00
   8.8580000e-01   3.3400000e+01   2.0827332e+00
   8.8585000e-01   3.3400000e+01   2.0827332e+00
   8.8590000e-01   3.3400000e+01   2.0827332e+00
   8.8595000e-01   3.3400000e+01   2.0720360e+00
   8.8600000e-01   3.3500000e+01   2.1042285e+00
   8.8605000e-01   3.3600000e+01   2.0666667e+00
   8.8610000e-01   3.3600000e+01   2.0666667e+00
   8.8615000e-01   3.3700000e+01   1.9835434e+00
   8.8620000e-01   3.3700000e+01   1.9835434e+00
   8.8625000e-01   3.3700000e+01   1.9835434e+00
   8.8630000e-01   3.3700000e+01   1.9835434e+00
   8.8635000e-01   3.3800000e+01   1.9652537e+00
   8.8640000e-01   3.3800000e+01   1.9652537e+00
   8.8645000e-01   3.3900000e+01   1.9405039e+00
   8.8650000e-01   3.3900000e+01   2.0190757e+00
   8.8655000e-01   3.3900000e+01   2.0190757e+00
   8.8660000e-01   3.4000000e+01   1.9720266e+00
   8.8665000e-01   3.3900000e+01   1.9801796e+00
   8.8670000e-01   3.3900000e+01   1.9801796e+00
   8.8675000e-01   3.4000000e+01   2.0221001e+00
   8.8680000e-01   3.4200000e+01   1.9988886e+00
   8.8685000e-01   3.4300000e+01   1.9723083e+00
   8.8690000e-01   3.4400000e+01   1.9390719e+00
   8.8695000e-01   3.4400000e+01   1.9390719e+00
   8.8700000e-01   3.4200000e+01   1.9765289e+00
   8.8705000e-01   3.4200000e+01   1.9765289e+00
   8.8710000e-01   3.4100000e+01   1.9462214e+00
   8.8715000e-01   3.4100000e+01   1.9462214e+00
   8.8720000e-01   3.4100000e+01   1.9462214e+00
   8.8725000e-01   3.3900000e+01   1.9290182e+00
   8.8730000e-01   3.3900000e+01   1.9290182e+00
   8.8735000e-01   3.4000000e+01   1.9032137e+00
   8.8740000e-01   3.4000000e+01   1.9032137e+00
   8.8745000e-01   3.4000000e+01   1.9032137e+00
   8.8750000e-01   3.4000000e+01   1.9032137e+00
   8.8755000e-01   3.3900000e+01   1.8645822e+00
   8.8760000e-01   3.4000000e+01   1.9032137e+00
   8.8765000e-01   3.4100000e+01   1.9462214e+00
   8.8770000e-01   3.4200000e+01   1.9877402e+00
   8.8775000e-01   3.4100000e+01   2.0080394e+00
   8.8780000e-01   3.4100000e+01   2.0080394e+00
   8.8785000e-01   3.4100000e+01   2.0080394e+00
   8.8790000e-01   3.4000000e+01   2.0221001e+00
   8.8795000e-01   3.4000000e+01   2.0221001e+00
   8.8800000e-01   3.4100000e+01   1.9969421e+00
   8.8805000e-01   3.4400000e+01   2.0666667e+00
   8.8810000e-01   3.4500000e+01   2.0507451e+00
   8.8815000e-01   3.4600000e+01   2.0231988e+00
   8.8820000e-01   3.4600000e+01   2.0231988e+00
   8.8825000e-01   3.4700000e+01   1.9891372e+00
   8.8830000e-01   3.4800000e+01   1.9652537e+00
   8.8835000e-01   3.4700000e+01   2.0058249e+00
   8.8840000e-01   3.4600000e+01   1.9504985e+00
   8.8845000e-01   3.4600000e+01   1.9504985e+00
   8.8850000e-01   3.4700000e+01   1.9093338e+00
   8.8855000e-01   3.4800000e+01   1.8726096e+00
   8.8860000e-01   3.4800000e+01   1.8726096e+00
   8.8865000e-01   3.4900000e+01   1.8526258e+00
   8.8870000e-01   3.4800000e+01   1.8785337e+00
   8.8875000e-01   3.4700000e+01   1.8976594e+00
   8.8880000e-01   3.4700000e+01   1.8321208e+00
   8.8885000e-01   3.4700000e+01   1.8321208e+00
   8.8890000e-01   3.4700000e+01   1.8321208e+00
   8.8895000e-01   3.4700000e+01   1.8321208e+00
   8.8900000e-01   3.4700000e+01   1.8321208e+00
   8.8905000e-01   3.4600000e+01   1.8024674e+00
   8.8910000e-01   3.4600000e+01   1.8024674e+00
   8.8915000e-01   3.4600000e+01   1.8024674e+00
   8.8920000e-01   3.4500000e+01   1.7716910e+00
   8.8925000e-01   3.4400000e+01   1.7962925e+00
   8.8930000e-01   3.4500000e+01   1.7716910e+00
   8.8935000e-01   3.4300000e+01   1.8199512e+00
   8.8940000e-01   3.4300000e+01   1.7953644e+00
   8.8945000e-01   3.4200000e+01   1.7688666e+00
   8.8950000e-01   3.4200000e+01   1.6983652e+00
   8.8955000e-01   3.4200000e+01   1.6983652e+00
   8.8960000e-01   3.4400000e+01   1.7074998e+00
   8.8965000e-01   3.4400000e+01   1.7074998e+00
   8.8970000e-01   3.4400000e+01   1.7074998e+00
   8.8975000e-01   3.4400000e+01   1.7074998e+00
   8.8980000e-01   3.4300000e+01   1.6802778e+00
   8.8985000e-01   3.4200000e+01   1.7113997e+00
   8.8990000e-01   3.4200000e+01   1.7113997e+00
   8.8995000e-01   3.4100000e+01   1.6763055e+00
   8.9000000e-01   3.4300000e+01   1.6468826e+00
   8.9005000e-01   3.4200000e+01   1.6110728e+00
   8.9010000e-01   3.4200000e+01   1.6179548e+00
   8.9015000e-01   3.4100000e+01   1.5595583e+00
   8.9020000e-01   3.3900000e+01   1.6017352e+00
   8.9025000e-01   3.4000000e+01   1.5986105e+00
   8.9030000e-01   3.4000000e+01   1.5986105e+00
   8.9035000e-01   3.4000000e+01   1.5986105e+00
   8.9040000e-01   3.4000000e+01   1.5986105e+00
   8.9045000e-01   3.4100000e+01   1.5666667e+00
   8.9050000e-01   3.4100000e+01   1.5666667e+00
   8.9055000e-01   3.4000000e+01   1.5776213e+00
   8.9060000e-01   3.4000000e+01   1.5776213e+00
   8.9065000e-01   3.4000000e+01   1.5776213e+00
   8.9070000e-01   3.4200000e+01   1.6451950e+00
   8.9075000e-01   3.4200000e+01   1.6451950e+00
   8.9080000e-01   3.4200000e+01   1.6451950e+00
   8.9085000e-01   3.4100000e+01   1.6763055e+00
   8.9090000e-01   3.4100000e+01   1.6763055e+00
   8.9095000e-01   3.4100000e+01   1.7729448e+00
   8.9100000e-01   3.4100000e+01   1.7729448e+00
   8.9105000e-01   3.4200000e+01   1.8123036e+00
   8.9110000e-01   3.4200000e+01   1.8123036e+00
   8.9115000e-01   3.4100000e+01   1.8284784e+00
   8.9120000e-01   3.4100000e+01   1.8284784e+00
   8.9125000e-01   3.4100000e+01   1.8284784e+00
   8.9130000e-01   3.4100000e+01   1.8284784e+00
   8.9135000e-01   3.4100000e+01   1.8284784e+00
   8.9140000e-01   3.4200000e+01   1.8061623e+00
   8.9145000e-01   3.4200000e+01   1.8061623e+00
   8.9150000e-01   3.4200000e+01   1.8061623e+00
   8.9155000e-01   3.4100000e+01   1.8526258e+00
   8.9160000e-01   3.4100000e+01   1.8526258e+00
   8.9165000e-01   3.4100000e+01   1.8526258e+00
   8.9170000e-01   3.4100000e+01   1.8526258e+00
   8.9175000e-01   3.4100000e+01   1.8526258e+00
   8.9180000e-01   3.4100000e+01   1.8526258e+00
   8.9185000e-01   3.4000000e+01   1.9032137e+00
   8.9190000e-01   3.3800000e+01   1.9020457e+00
   8.9195000e-01   3.3800000e+01   1.7813852e+00
   8.9200000e-01   3.3900000e+01   1.8405917e+00
   8.9205000e-01   3.3900000e+01   1.8405917e+00
   8.9210000e-01   3.3900000e+01   1.8405917e+00
   8.9215000e-01   3.3900000e+01   1.8405917e+00
   8.9220000e-01   3.3900000e+01   1.8040079e+00
   8.9225000e-01   3.4000000e+01   1.7826323e+00
   8.9230000e-01   3.4100000e+01   1.7666667e+00
   8.9235000e-01   3.4300000e+01   1.7641491e+00
   8.9240000e-01   3.4400000e+01   1.8269586e+00
   8.9245000e-01   3.4200000e+01   1.7751369e+00
   8.9250000e-01   3.4200000e+01   1.7751369e+00
   8.9255000e-01   3.4100000e+01   1.7854349e+00
   8.9260000e-01   3.4100000e+01   1.7854349e+00
   8.9265000e-01   3.4000000e+01   1.7701224e+00
   8.9270000e-01   3.3900000e+01   1.7854349e+00
   8.9275000e-01   3.3900000e+01   1.7854349e+00
   8.9280000e-01   3.3800000e+01   1.7562586e+00
   8.9285000e-01   3.3700000e+01   1.7323715e+00
   8.9290000e-01   3.3700000e+01   1.7323715e+00
   8.9295000e-01   3.3700000e+01   1.7323715e+00
   8.9300000e-01   3.3700000e+01   1.7323715e+00
   8.9305000e-01   3.3700000e+01   1.7323715e+00
   8.9310000e-01   3.3700000e+01   1.7323715e+00
   8.9315000e-01   3.3700000e+01   1.7323715e+00
   8.9320000e-01   3.3700000e+01   1.7323715e+00
   8.9325000e-01   3.3500000e+01   1.7272329e+00
   8.9330000e-01   3.3500000e+01   1.7272329e+00
   8.9335000e-01   3.3600000e+01   1.7139947e+00
   8.9340000e-01   3.3500000e+01   1.7013067e+00
   8.9345000e-01   3.3500000e+01   1.7013067e+00
   8.9350000e-01   3.3700000e+01   1.7065234e+00
   8.9355000e-01   3.3700000e+01   1.7065234e+00
   8.9360000e-01   3.3700000e+01   1.7065234e+00
   8.9365000e-01   3.4000000e+01   1.6261748e+00
   8.9370000e-01   3.3900000e+01   1.6360522e+00
   8.9375000e-01   3.3900000e+01   1.6360522e+00
   8.9380000e-01   3.4000000e+01   1.5491933e+00
   8.9385000e-01   3.3900000e+01   1.5307950e+00
   8.9390000e-01   3.3900000e+01   1.5307950e+00
   8.9395000e-01   3.3900000e+01   1.5307950e+00
   8.9400000e-01   3.3600000e+01   1.6000000e+00
   8.9405000e-01   3.3600000e+01   1.6000000e+00
   8.9410000e-01   3.3900000e+01   1.6563011e+00
   8.9415000e-01   3.3900000e+01   1.6563011e+00
   8.9420000e-01   3.3900000e+01   1.6563011e+00
   8.9425000e-01   3.3900000e+01   1.6563011e+00
   8.9430000e-01   3.4000000e+01   1.6996732e+00
   8.9435000e-01   3.4100000e+01   1.7666667e+00
   8.9440000e-01   3.4100000e+01   1.7666667e+00
   8.9445000e-01   3.4100000e+01   1.7666667e+00
   8.9450000e-01   3.3800000e+01   1.6918103e+00
   8.9455000e-01   3.3800000e+01   1.6918103e+00
   8.9460000e-01   3.3800000e+01   1.6918103e+00
   8.9465000e-01   3.3800000e+01   1.6918103e+00
   8.9470000e-01   3.3600000e+01   1.7900962e+00
   8.9475000e-01   3.3700000e+01   1.8015425e+00
   8.9480000e-01   3.3600000e+01   1.7900962e+00
   8.9485000e-01   3.3700000e+01   1.8076996e+00
   8.9490000e-01   3.4000000e+01   1.7701224e+00
   8.9495000e-01   3.4100000e+01   1.7091258e+00
   8.9500000e-01   3.4100000e+01   1.6696640e+00
   8.9505000e-01   3.4100000e+01   1.6696640e+00
   8.9510000e-01   3.4100000e+01   1.6696640e+00
   8.9515000e-01   3.4000000e+01   1.6931233e+00
   8.9520000e-01   3.4100000e+01   1.6763055e+00
   8.9525000e-01   3.4200000e+01   1.6786238e+00
   8.9530000e-01   3.4300000e+01   1.7065234e+00
   8.9535000e-01   3.4300000e+01   1.7065234e+00
   8.9540000e-01   3.4300000e+01   1.7451520e+00
   8.9545000e-01   3.4600000e+01   1.6878652e+00
   8.9550000e-01   3.4600000e+01   1.6878652e+00
   8.9555000e-01   3.4600000e+01   1.6878652e+00
   8.9560000e-01   3.4500000e+01   1.7207879e+00
   8.9565000e-01   3.4600000e+01   1.7333333e+00
   8.9570000e-01   3.4600000e+01   1.7333333e+00
   8.9575000e-01   3.4700000e+01   1.7000000e+00
   8.9580000e-01   3.4800000e+01   1.7048949e+00
   8.9585000e-01   3.4600000e+01   1.7139947e+00
   8.9590000e-01   3.4500000e+01   1.7716910e+00
   8.9595000e-01   3.4400000e+01   1.7587875e+00
   8.9600000e-01   3.4400000e+01   1.7524586e+00
   8.9605000e-01   3.4600000e+01   1.6679995e+00
   8.9610000e-01   3.4500000e+01   1.6683325e+00
   8.9615000e-01   3.4600000e+01   1.7397318e+00
   8.9620000e-01   3.4700000e+01   1.7130220e+00
   8.9625000e-01   3.4600000e+01   1.7713774e+00
   8.9630000e-01   3.4700000e+01   1.8442102e+00
   8.9635000e-01   3.4700000e+01   1.8442102e+00
   8.9640000e-01   3.4600000e+01   1.8390819e+00
   8.9645000e-01   3.4600000e+01   1.8390819e+00
   8.9650000e-01   3.4600000e+01   1.8390819e+00
   8.9655000e-01   3.4800000e+01   1.8844392e+00
   8.9660000e-01   3.4800000e+01   1.8666667e+00
   8.9665000e-01   3.4900000e+01   1.9405039e+00
   8.9670000e-01   3.5000000e+01   1.9206480e+00
   8.9675000e-01   3.5000000e+01   1.8318176e+00
   8.9680000e-01   3.5000000e+01   1.8318176e+00
   8.9685000e-01   3.5000000e+01   1.8318176e+00
   8.9690000e-01   3.5000000e+01   1.8318176e+00
   8.9695000e-01   3.5200000e+01   1.9020457e+00
   8.9700000e-01   3.5200000e+01   1.9020457e+00
   8.9705000e-01   3.5200000e+01   1.9020457e+00
   8.9710000e-01   3.5200000e+01   1.9020457e+00
   8.9715000e-01   3.5200000e+01   1.9020457e+00
   8.9720000e-01   3.5200000e+01   1.9020457e+00
   8.9725000e-01   3.5300000e+01   1.8859127e+00
   8.9730000e-01   3.5300000e+01   1.8859127e+00
   8.9735000e-01   3.5300000e+01   1.8859127e+00
   8.9740000e-01   3.5300000e+01   1.8859127e+00
   8.9745000e-01   3.5200000e+01   1.9078784e+00
   8.9750000e-01   3.5200000e+01   1.9078784e+00
   8.9755000e-01   3.5200000e+01   1.9078784e+00
   8.9760000e-01   3.5200000e+01   1.9078784e+00
   8.9765000e-01   3.5200000e+01   1.9078784e+00
   8.9770000e-01   3.5200000e+01   1.9078784e+00
   8.9775000e-01   3.5200000e+01   1.9078784e+00
   8.9780000e-01   3.5200000e+01   1.9078784e+00
   8.9785000e-01   3.5100000e+01   1.8345451e+00
   8.9790000e-01   3.5100000e+01   1.8345451e+00
   8.9795000e-01   3.5200000e+01   1.9078784e+00
   8.9800000e-01   3.5100000e+01   1.8345451e+00
   8.9805000e-01   3.5200000e+01   1.8366636e+00
   8.9810000e-01   3.5200000e+01   1.8366636e+00
   8.9815000e-01   3.5200000e+01   1.8366636e+00
   8.9820000e-01   3.5100000e+01   1.8223916e+00
   8.9825000e-01   3.5100000e+01   1.8223916e+00
   8.9830000e-01   3.5100000e+01   1.8223916e+00
   8.9835000e-01   3.5100000e+01   1.8223916e+00
   8.9840000e-01   3.5100000e+01   1.8223916e+00
   8.9845000e-01   3.5000000e+01   1.8378732e+00
   8.9850000e-01   3.5100000e+01   1.8526258e+00
   8.9855000e-01   3.5200000e+01   1.8726096e+00
   8.9860000e-01   3.5100000e+01   1.8882679e+00
   8.9865000e-01   3.5100000e+01   1.8882679e+00
   8.9870000e-01   3.5100000e+01   1.8882679e+00
   8.9875000e-01   3.5100000e+01   1.8882679e+00
   8.9880000e-01   3.5200000e+01   1.8903263e+00
   8.9885000e-01   3.5300000e+01   1.8740924e+00
   8.9890000e-01   3.5300000e+01   1.8740924e+00
   8.9895000e-01   3.5200000e+01   1.8844392e+00
   8.9900000e-01   3.5200000e+01   1.8844392e+00
   8.9905000e-01   3.5300000e+01   1.9093338e+00
   8.9910000e-01   3.5600000e+01   1.9843835e+00
   8.9915000e-01   3.5600000e+01   1.9843835e+00
   8.9920000e-01   3.5600000e+01   1.9843835e+00
   8.9925000e-01   3.5600000e+01   1.9843835e+00
   8.9930000e-01   3.5500000e+01   2.0013884e+00
   8.9935000e-01   3.5500000e+01   2.0013884e+00
   8.9940000e-01   3.5500000e+01   2.0013884e+00
   8.9945000e-01   3.5400000e+01   1.9787763e+00
   8.9950000e-01   3.5400000e+01   1.9787763e+00
   8.9955000e-01   3.5500000e+01   2.0507451e+00
   8.9960000e-01   3.5500000e+01   2.0507451e+00
   8.9965000e-01   3.5500000e+01   2.0507451e+00
   8.9970000e-01   3.5400000e+01   2.0504742e+00
   8.9975000e-01   3.5400000e+01   2.0504742e+00
   8.9980000e-01   3.5500000e+01   2.0507451e+00
   8.9985000e-01   3.5400000e+01   2.0341528e+00
   8.9990000e-01   3.5400000e+01   2.0341528e+00
   8.9995000e-01   3.5400000e+01   2.0341528e+00
   9.0000000e-01   3.5300000e+01   2.0496612e+00
   9.0005000e-01   3.5300000e+01   2.0496612e+00
   9.0010000e-01   3.5300000e+01   2.0496612e+00
   9.0015000e-01   3.5400000e+01   2.0341528e+00
   9.0020000e-01   3.5400000e+01   2.0341528e+00
   9.0025000e-01   3.5400000e+01   2.0341528e+00
   9.0030000e-01   3.5400000e+01   2.0341528e+00
   9.0035000e-01   3.5500000e+01   2.0398802e+00
   9.0040000e-01   3.5400000e+01   2.0612833e+00
   9.0045000e-01   3.5400000e+01   2.0612833e+00
   9.0050000e-01   3.5400000e+01   2.0396078e+00
   9.0055000e-01   3.5400000e+01   2.0396078e+00
   9.0060000e-01   3.5400000e+01   2.0396078e+00
   9.0065000e-01   3.5300000e+01   2.0168733e+00
   9.0070000e-01   3.5300000e+01   2.0168733e+00
   9.0075000e-01   3.5200000e+01   2.0428738e+00
   9.0080000e-01   3.5100000e+01   2.0300520e+00
   9.0085000e-01   3.5100000e+01   2.0300520e+00
   9.0090000e-01   3.5200000e+01   2.0428738e+00
   9.0095000e-01   3.5400000e+01   2.0396078e+00
   9.0100000e-01   3.5400000e+01   2.0396078e+00
   9.0105000e-01   3.5500000e+01   2.0507451e+00
   9.0110000e-01   3.5600000e+01   2.0612833e+00
   9.0115000e-01   3.5500000e+01   2.0830000e+00
   9.0120000e-01   3.5500000e+01   2.0830000e+00
   9.0125000e-01   3.5500000e+01   2.0830000e+00
   9.0130000e-01   3.5400000e+01   2.0720360e+00
   9.0135000e-01   3.5500000e+01   2.1252451e+00
   9.0140000e-01   3.5500000e+01   2.1252451e+00
   9.0145000e-01   3.5600000e+01   2.1406126e+00
   9.0150000e-01   3.5500000e+01   2.1666667e+00
   9.0155000e-01   3.5400000e+01   2.1868293e+00
   9.0160000e-01   3.5400000e+01   2.1868293e+00
   9.0165000e-01   3.5400000e+01   2.1457969e+00
   9.0170000e-01   3.5400000e+01   2.1457969e+00
   9.0175000e-01   3.5400000e+01   2.1457969e+00
   9.0180000e-01   3.5500000e+01   2.1200105e+00
   9.0185000e-01   3.5400000e+01   2.1039645e+00
   9.0190000e-01   3.5400000e+01   2.1039645e+00
   9.0195000e-01   3.5400000e+01   2.1039645e+00
   9.0200000e-01   3.5400000e+01   2.1039645e+00
   9.0205000e-01   3.5500000e+01   2.0883273e+00
   9.0210000e-01   3.5500000e+01   2.0883273e+00
   9.0215000e-01   3.5500000e+01   2.0883273e+00
   9.0220000e-01   3.5400000e+01   2.1145002e+00
   9.0225000e-01   3.5500000e+01   2.0936412e+00
   9.0230000e-01   3.5500000e+01   2.0936412e+00
   9.0235000e-01   3.5500000e+01   2.0936412e+00
   9.0240000e-01   3.5500000e+01   2.0936412e+00
   9.0245000e-01   3.5500000e+01   2.0936412e+00
   9.0250000e-01   3.5300000e+01   2.0550750e+00
   9.0255000e-01   3.5400000e+01   2.0666667e+00
   9.0260000e-01   3.5400000e+01   2.0666667e+00
   9.0265000e-01   3.5500000e+01   2.0507451e+00
   9.0270000e-01   3.5500000e+01   2.0507451e+00
   9.0275000e-01   3.5300000e+01   2.0278615e+00
   9.0280000e-01   3.5300000e+01   2.0278615e+00
   9.0285000e-01   3.5300000e+01   1.9947152e+00
   9.0290000e-01   3.5200000e+01   2.0154955e+00
   9.0295000e-01   3.5200000e+01   2.0154955e+00
   9.0300000e-01   3.5200000e+01   1.9877402e+00
   9.0305000e-01   3.5200000e+01   2.0591260e+00
   9.0310000e-01   3.5200000e+01   2.0591260e+00
   9.0315000e-01   3.5000000e+01   2.0655911e+00
   9.0320000e-01   3.4900000e+01   2.0518285e+00
   9.0325000e-01   3.5000000e+01   2.0439613e+00
   9.0330000e-01   3.5100000e+01   2.0572365e+00
   9.0335000e-01   3.5100000e+01   2.0572365e+00
   9.0340000e-01   3.5100000e+01   2.0572365e+00
   9.0345000e-01   3.5100000e+01   2.0572365e+00
   9.0350000e-01   3.5200000e+01   2.0044395e+00
   9.0355000e-01   3.5200000e+01   2.0044395e+00
   9.0360000e-01   3.5100000e+01   1.9969421e+00
   9.0365000e-01   3.5100000e+01   1.9969421e+00
   9.0370000e-01   3.5000000e+01   2.0110804e+00
   9.0375000e-01   3.5000000e+01   2.0110804e+00
   9.0380000e-01   3.5000000e+01   1.9321836e+00
   9.0385000e-01   3.5000000e+01   1.9321836e+00
   9.0390000e-01   3.5000000e+01   1.9321836e+00
   9.0395000e-01   3.5000000e+01   1.9321836e+00
   9.0400000e-01   3.5000000e+01   1.9321836e+00
   9.0405000e-01   3.5000000e+01   1.9321836e+00
   9.0410000e-01   3.4900000e+01   1.9116601e+00
   9.0415000e-01   3.4900000e+01   1.9116601e+00
   9.0420000e-01   3.4800000e+01   1.8961950e+00
   9.0425000e-01   3.4600000e+01   1.9102065e+00
   9.0430000e-01   3.4700000e+01   1.9209373e+00
   9.0435000e-01   3.4800000e+01   1.9020457e+00
   9.0440000e-01   3.4800000e+01   1.9020457e+00
   9.0445000e-01   3.4800000e+01   1.9020457e+00
   9.0450000e-01   3.4700000e+01   1.9035055e+00
   9.0455000e-01   3.4700000e+01   1.9035055e+00
   9.0460000e-01   3.4700000e+01   1.9035055e+00
   9.0465000e-01   3.4700000e+01   1.9035055e+00
   9.0470000e-01   3.4700000e+01   1.9035055e+00
   9.0475000e-01   3.4700000e+01   1.9035055e+00
   9.0480000e-01   3.4500000e+01   1.8929694e+00
   9.0485000e-01   3.4600000e+01   1.8926759e+00
   9.0490000e-01   3.4700000e+01   1.8681542e+00
   9.0495000e-01   3.4700000e+01   1.8681542e+00
   9.0500000e-01   3.4800000e+01   1.8184242e+00
   9.0505000e-01   3.4600000e+01   1.7900962e+00
   9.0510000e-01   3.4700000e+01   1.8015425e+00
   9.0515000e-01   3.4700000e+01   1.8015425e+00
   9.0520000e-01   3.4700000e+01   1.7704362e+00
   9.0525000e-01   3.4800000e+01   1.7562586e+00
   9.0530000e-01   3.4700000e+01   1.7515073e+00
   9.0535000e-01   3.4800000e+01   1.7813852e+00
   9.0540000e-01   3.4800000e+01   1.7813852e+00
   9.0545000e-01   3.4800000e+01   1.7813852e+00
   9.0550000e-01   3.4800000e+01   1.7813852e+00
   9.0555000e-01   3.4900000e+01   1.7916473e+00
   9.0560000e-01   3.4700000e+01   1.8381754e+00
   9.0565000e-01   3.4800000e+01   1.7938165e+00
   9.0570000e-01   3.4700000e+01   1.7953644e+00
   9.0575000e-01   3.4700000e+01   1.7953644e+00
   9.0580000e-01   3.4700000e+01   1.7953644e+00
   9.0585000e-01   3.4600000e+01   1.7139947e+00
   9.0590000e-01   3.4500000e+01   1.7464249e+00
   9.0595000e-01   3.4500000e+01   1.7143188e+00
   9.0600000e-01   3.4600000e+01   1.6878652e+00
   9.0605000e-01   3.4700000e+01   1.7065234e+00
   9.0610000e-01   3.4700000e+01   1.7065234e+00
   9.0615000e-01   3.4700000e+01   1.7065234e+00
