     time (us)      	MABM		AB		AM		BM		A		B		ABM		M
   2.6980000e+05   3.3752083e+02   2.7083333e+00   8.0208333e+01   7.9895833e+01   2.4454167e+02   2.4485417e+02   2.0833333e-02   2.9198333e+03
   2.6990000e+05   3.3764583e+02   2.7083333e+00   8.0083333e+01   7.9791667e+01   2.4452083e+02   2.4481250e+02   4.1666667e-02   2.9197917e+03
   2.7000000e+05   3.3768750e+02   2.7083333e+00   8.0145833e+01   7.9833333e+01   2.4441667e+02   2.4472917e+02   4.1666667e-02   2.9196042e+03
   2.7010000e+05   3.3772917e+02   2.7083333e+00   8.0187500e+01   7.9791667e+01   2.4431250e+02   2.4470833e+02   6.2500000e-02   2.9195000e+03
   2.7020000e+05   3.3785417e+02   2.7083333e+00   8.0166667e+01   7.9812500e+01   2.4425000e+02   2.4460417e+02   2.0833333e-02   2.9192917e+03
   2.7030000e+05   3.3787500e+02   2.7083333e+00   8.0125000e+01   7.9812500e+01   2.4422917e+02   2.4454167e+02   6.2500000e-02   2.9192500e+03
   2.7040000e+05   3.3785417e+02   2.7083333e+00   8.0229167e+01   7.9875000e+01   2.4414583e+02   2.4450000e+02   6.2500000e-02   2.9191250e+03
   2.7050000e+05   3.3787500e+02   2.7083333e+00   8.0312500e+01   7.9875000e+01   2.4406250e+02   2.4450000e+02   4.1666667e-02   2.9190208e+03
   2.7060000e+05   3.3797917e+02   2.7083333e+00   8.0312500e+01   7.9833333e+01   2.4397917e+02   2.4445833e+02   2.0833333e-02   2.9188750e+03
   2.7070000e+05   3.3806250e+02   2.7083333e+00   8.0291667e+01   7.9812500e+01   2.4393750e+02   2.4441667e+02   0.0000000e+00   2.9187708e+03
   2.7080000e+05   3.3806250e+02   2.7083333e+00   8.0395833e+01   7.9833333e+01   2.4381250e+02   2.4437500e+02   2.0833333e-02   2.9186250e+03
   2.7090000e+05   3.3820833e+02   2.7083333e+00   8.0270833e+01   7.9708333e+01   2.4377083e+02   2.4433333e+02   4.1666667e-02   2.9185625e+03
   2.7100000e+05   3.3822917e+02   2.7083333e+00   8.0270833e+01   7.9708333e+01   2.4372917e+02   2.4429167e+02   6.2500000e-02   2.9185000e+03
   2.7110000e+05   3.3829167e+02   2.7083333e+00   8.0270833e+01   7.9666667e+01   2.4368750e+02   2.4429167e+02   4.1666667e-02   2.9184375e+03
   2.7120000e+05   3.3833333e+02   2.7083333e+00   8.0291667e+01   7.9708333e+01   2.4362500e+02   2.4420833e+02   4.1666667e-02   2.9182917e+03
   2.7130000e+05   3.3847917e+02   2.7083333e+00   8.0229167e+01   7.9604167e+01   2.4356250e+02   2.4418750e+02   2.0833333e-02   2.9181875e+03
   2.7140000e+05   3.3854167e+02   2.7083333e+00   8.0250000e+01   7.9687500e+01   2.4347917e+02   2.4404167e+02   2.0833333e-02   2.9179583e+03
   2.7150000e+05   3.3864583e+02   2.7083333e+00   8.0333333e+01   7.9687500e+01   2.4327083e+02   2.4391667e+02   4.1666667e-02   2.9176458e+03
   2.7160000e+05   3.3870833e+02   2.7083333e+00   8.0354167e+01   7.9708333e+01   2.4314583e+02   2.4379167e+02   8.3333333e-02   2.9174375e+03
   2.7170000e+05   3.3877083e+02   2.7083333e+00   8.0416667e+01   7.9854167e+01   2.4308333e+02   2.4364583e+02   2.0833333e-02   2.9171667e+03
   2.7180000e+05   3.3889583e+02   2.7083333e+00   8.0333333e+01   7.9770833e+01   2.4304167e+02   2.4360417e+02   2.0833333e-02   2.9170833e+03
   2.7190000e+05   3.3895833e+02   2.7083333e+00   8.0312500e+01   7.9833333e+01   2.4297917e+02   2.4345833e+02   4.1666667e-02   2.9168958e+03
   2.7200000e+05   3.3906250e+02   2.7083333e+00   8.0333333e+01   7.9875000e+01   2.4289583e+02   2.4335417e+02   0.0000000e+00   2.9166667e+03
   2.7210000e+05   3.3908333e+02   2.7083333e+00   8.0354167e+01   7.9854167e+01   2.4283333e+02   2.4333333e+02   2.0833333e-02   2.9166042e+03
   2.7220000e+05   3.3910417e+02   2.7083333e+00   8.0416667e+01   8.0020833e+01   2.4272917e+02   2.4312500e+02   4.1666667e-02   2.9163125e+03
   2.7230000e+05   3.3912500e+02   2.7083333e+00   8.0479167e+01   8.0020833e+01   2.4262500e+02   2.4308333e+02   6.2500000e-02   2.9161875e+03
   2.7240000e+05   3.3914583e+02   2.7083333e+00   8.0500000e+01   8.0166667e+01   2.4258333e+02   2.4291667e+02   6.2500000e-02   2.9159792e+03
   2.7250000e+05   3.3922917e+02   2.7083333e+00   8.0562500e+01   8.0208333e+01   2.4245833e+02   2.4281250e+02   4.1666667e-02   2.9157292e+03
   2.7260000e+05   3.3935417e+02   2.7083333e+00   8.0500000e+01   8.0250000e+01   2.4241667e+02   2.4266667e+02   2.0833333e-02   2.9155208e+03
   2.7270000e+05   3.3945833e+02   2.7083333e+00   8.0458333e+01   8.0229167e+01   2.4233333e+02   2.4256250e+02   4.1666667e-02   2.9153542e+03
   2.7280000e+05   3.3954167e+02   2.7083333e+00   8.0604167e+01   8.0291667e+01   2.4212500e+02   2.4243750e+02   2.0833333e-02   2.9150000e+03
   2.7290000e+05   3.3962500e+02   2.7083333e+00   8.0562500e+01   8.0291667e+01   2.4206250e+02   2.4233333e+02   4.1666667e-02   2.9148542e+03
   2.7300000e+05   3.3964583e+02   2.7291667e+00   8.0625000e+01   8.0354167e+01   2.4200000e+02   2.4227083e+02   0.0000000e+00   2.9147292e+03
   2.7310000e+05   3.3977083e+02   2.7291667e+00   8.0583333e+01   8.0312500e+01   2.4191667e+02   2.4218750e+02   0.0000000e+00   2.9145625e+03
   2.7320000e+05   3.3989583e+02   2.7291667e+00   8.0500000e+01   8.0250000e+01   2.4187500e+02   2.4212500e+02   0.0000000e+00   2.9144583e+03
   2.7330000e+05   3.3993750e+02   2.7291667e+00   8.0500000e+01   8.0229167e+01   2.4181250e+02   2.4208333e+02   2.0833333e-02   2.9143750e+03
   2.7340000e+05   3.4000000e+02   2.7291667e+00   8.0458333e+01   8.0250000e+01   2.4175000e+02   2.4195833e+02   6.2500000e-02   2.9142292e+03
   2.7350000e+05   3.4012500e+02   2.7291667e+00   8.0437500e+01   8.0250000e+01   2.4168750e+02   2.4187500e+02   2.0833333e-02   2.9140417e+03
   2.7360000e+05   3.4016667e+02   2.7291667e+00   8.0541667e+01   8.0354167e+01   2.4154167e+02   2.4172917e+02   2.0833333e-02   2.9137500e+03
   2.7370000e+05   3.4035417e+02   2.7291667e+00   8.0416667e+01   8.0312500e+01   2.4150000e+02   2.4160417e+02   0.0000000e+00   2.9135625e+03
   2.7380000e+05   3.4033333e+02   2.7291667e+00   8.0479167e+01   8.0375000e+01   2.4141667e+02   2.4152083e+02   4.1666667e-02   2.9134375e+03
   2.7390000e+05   3.4043750e+02   2.7291667e+00   8.0500000e+01   8.0458333e+01   2.4133333e+02   2.4137500e+02   0.0000000e+00   2.9131667e+03
   2.7400000e+05   3.4047917e+02   2.7291667e+00   8.0625000e+01   8.0479167e+01   2.4116667e+02   2.4131250e+02   0.0000000e+00   2.9129375e+03
   2.7410000e+05   3.4054167e+02   2.7291667e+00   8.0666667e+01   8.0437500e+01   2.4104167e+02   2.4127083e+02   2.0833333e-02   2.9127917e+03
   2.7420000e+05   3.4064583e+02   2.7291667e+00   8.0666667e+01   8.0291667e+01   2.4091667e+02   2.4129167e+02   4.1666667e-02   2.9127083e+03
   2.7430000e+05   3.4077083e+02   2.7291667e+00   8.0625000e+01   8.0208333e+01   2.4085417e+02   2.4127083e+02   2.0833333e-02   2.9126042e+03
   2.7440000e+05   3.4091667e+02   2.7291667e+00   8.0500000e+01   8.0208333e+01   2.4083333e+02   2.4112500e+02   2.0833333e-02   2.9124375e+03
   2.7450000e+05   3.4095833e+02   2.7291667e+00   8.0520833e+01   8.0229167e+01   2.4072917e+02   2.4102083e+02   6.2500000e-02   2.9122708e+03
   2.7460000e+05   3.4102083e+02   2.7291667e+00   8.0625000e+01   8.0291667e+01   2.4060417e+02   2.4093750e+02   2.0833333e-02   2.9120208e+03
   2.7470000e+05   3.4108333e+02   2.7291667e+00   8.0666667e+01   8.0229167e+01   2.4047917e+02   2.4091667e+02   4.1666667e-02   2.9118958e+03
   2.7480000e+05   3.4112500e+02   2.7291667e+00   8.0708333e+01   8.0291667e+01   2.4041667e+02   2.4083333e+02   2.0833333e-02   2.9117292e+03
   2.7490000e+05   3.4112500e+02   2.7291667e+00   8.0854167e+01   8.0312500e+01   2.4027083e+02   2.4081250e+02   2.0833333e-02   2.9115625e+03
   2.7500000e+05   3.4116667e+02   2.7291667e+00   8.0979167e+01   8.0354167e+01   2.4010417e+02   2.4072917e+02   2.0833333e-02   2.9113125e+03
   2.7510000e+05   3.4122917e+02   2.7291667e+00   8.0979167e+01   8.0375000e+01   2.4006250e+02   2.4066667e+02   0.0000000e+00   2.9111875e+03
   2.7520000e+05   3.4120833e+02   2.7291667e+00   8.1062500e+01   8.0562500e+01   2.3997917e+02   2.4047917e+02   2.0833333e-02   2.9109375e+03
   2.7530000e+05   3.4118750e+02   2.7291667e+00   8.1166667e+01   8.0687500e+01   2.3989583e+02   2.4037500e+02   2.0833333e-02   2.9107500e+03
   2.7540000e+05   3.4122917e+02   2.7291667e+00   8.1250000e+01   8.0770833e+01   2.3972917e+02   2.4020833e+02   6.2500000e-02   2.9104583e+03
   2.7550000e+05   3.4133333e+02   2.7291667e+00   8.1187500e+01   8.0666667e+01   2.3970833e+02   2.4022917e+02   4.1666667e-02   2.9104375e+03
   2.7560000e+05   3.4145833e+02   2.7291667e+00   8.1187500e+01   8.0708333e+01   2.3960417e+02   2.4008333e+02   2.0833333e-02   2.9101667e+03
   2.7570000e+05   3.4150000e+02   2.7291667e+00   8.1229167e+01   8.0729167e+01   2.3950000e+02   2.4000000e+02   4.1666667e-02   2.9100000e+03
   2.7580000e+05   3.4147917e+02   2.7291667e+00   8.1229167e+01   8.0812500e+01   2.3945833e+02   2.3987500e+02   1.0416667e-01   2.9098958e+03
   2.7590000e+05   3.4160417e+02   2.7291667e+00   8.1208333e+01   8.0812500e+01   2.3937500e+02   2.3977083e+02   8.3333333e-02   2.9096875e+03
   2.7600000e+05   3.4181250e+02   2.7291667e+00   8.1062500e+01   8.0750000e+01   2.3937500e+02   2.3968750e+02   2.0833333e-02   2.9095417e+03
   2.7610000e+05   3.4183333e+02   2.7291667e+00   8.1062500e+01   8.0750000e+01   2.3933333e+02   2.3964583e+02   4.1666667e-02   2.9094792e+03
   2.7620000e+05   3.4195833e+02   2.7291667e+00   8.1020833e+01   8.0729167e+01   2.3929167e+02   2.3958333e+02   0.0000000e+00   2.9093333e+03
   2.7630000e+05   3.4193750e+02   2.7291667e+00   8.1083333e+01   8.0750000e+01   2.3922917e+02   2.3956250e+02   2.0833333e-02   2.9092708e+03
   2.7640000e+05   3.4206250e+02   2.7291667e+00   8.0958333e+01   8.0729167e+01   2.3920833e+02   2.3943750e+02   4.1666667e-02   2.9091458e+03
   2.7650000e+05   3.4214583e+02   2.7291667e+00   8.0937500e+01   8.0770833e+01   2.3918750e+02   2.3935417e+02   0.0000000e+00   2.9090000e+03
   2.7660000e+05   3.4227083e+02   2.7083333e+00   8.0854167e+01   8.0729167e+01   2.3916667e+02   2.3929167e+02   0.0000000e+00   2.9088750e+03
   2.7670000e+05   3.4237500e+02   2.7083333e+00   8.0812500e+01   8.0729167e+01   2.3910417e+02   2.3918750e+02   0.0000000e+00   2.9087083e+03
   2.7680000e+05   3.4243750e+02   2.7083333e+00   8.0770833e+01   8.0791667e+01   2.3906250e+02   2.3904167e+02   2.0833333e-02   2.9085417e+03
   2.7690000e+05   3.4250000e+02   2.7083333e+00   8.0708333e+01   8.0791667e+01   2.3904167e+02   2.3895833e+02   4.1666667e-02   2.9084583e+03
   2.7700000e+05   3.4256250e+02   2.7083333e+00   8.0833333e+01   8.0791667e+01   2.3889583e+02   2.3893750e+02   0.0000000e+00   2.9082500e+03
   2.7710000e+05   3.4266667e+02   2.7083333e+00   8.0770833e+01   8.0687500e+01   2.3883333e+02   2.3891667e+02   2.0833333e-02   2.9081875e+03
   2.7720000e+05   3.4289583e+02   2.7083333e+00   8.0645833e+01   8.0458333e+01   2.3872917e+02   2.3891667e+02   2.0833333e-02   2.9080833e+03
   2.7730000e+05   3.4306250e+02   2.7083333e+00   8.0520833e+01   8.0354167e+01   2.3866667e+02   2.3883333e+02   4.1666667e-02   2.9079583e+03
   2.7740000e+05   3.4316667e+02   2.7083333e+00   8.0458333e+01   8.0333333e+01   2.3864583e+02   2.3877083e+02   2.0833333e-02   2.9078542e+03
   2.7750000e+05   3.4333333e+02   2.7083333e+00   8.0291667e+01   8.0208333e+01   2.3866667e+02   2.3875000e+02   0.0000000e+00   2.9078333e+03
   2.7760000e+05   3.4339583e+02   2.7083333e+00   8.0270833e+01   8.0166667e+01   2.3862500e+02   2.3872917e+02   0.0000000e+00   2.9077708e+03
   2.7770000e+05   3.4347917e+02   2.7291667e+00   8.0166667e+01   8.0041667e+01   2.3858333e+02   2.3870833e+02   4.1666667e-02   2.9077917e+03
   2.7780000e+05   3.4358333e+02   2.7291667e+00   8.0125000e+01   8.0041667e+01   2.3852083e+02   2.3860417e+02   4.1666667e-02   2.9076250e+03
   2.7790000e+05   3.4368750e+02   2.7291667e+00   8.0229167e+01   8.0041667e+01   2.3833333e+02   2.3852083e+02   2.0833333e-02   2.9073333e+03
   2.7800000e+05   3.4375000e+02   2.7291667e+00   8.0166667e+01   8.0000000e+01   2.3833333e+02   2.3850000e+02   2.0833333e-02   2.9073125e+03
   2.7810000e+05   3.4377083e+02   2.7083333e+00   8.0145833e+01   8.0104167e+01   2.3831250e+02   2.3835417e+02   6.2500000e-02   2.9071458e+03
   2.7820000e+05   3.4389583e+02   2.7083333e+00   8.0145833e+01   8.0125000e+01   2.3822917e+02   2.3825000e+02   2.0833333e-02   2.9069167e+03
   2.7830000e+05   3.4400000e+02   2.7083333e+00   8.0062500e+01   8.0020833e+01   2.3816667e+02   2.3820833e+02   6.2500000e-02   2.9068542e+03
   2.7840000e+05   3.4414583e+02   2.7083333e+00   8.0000000e+01   7.9916667e+01   2.3808333e+02   2.3816667e+02   6.2500000e-02   2.9067292e+03
   2.7850000e+05   3.4425000e+02   2.7083333e+00   8.0062500e+01   8.0041667e+01   2.3797917e+02   2.3800000e+02   0.0000000e+00   2.9063958e+03
   2.7860000e+05   3.4418750e+02   2.7083333e+00   8.0104167e+01   8.0125000e+01   2.3795833e+02   2.3793750e+02   4.1666667e-02   2.9063542e+03
   2.7870000e+05   3.4427083e+02   2.7083333e+00   8.0166667e+01   8.0125000e+01   2.3785417e+02   2.3789583e+02   0.0000000e+00   2.9061667e+03
   2.7880000e+05   3.4439583e+02   2.7083333e+00   8.0062500e+01   8.0104167e+01   2.3781250e+02   2.3777083e+02   2.0833333e-02   2.9060208e+03
   2.7890000e+05   3.4450000e+02   2.7083333e+00   7.9979167e+01   8.0041667e+01   2.3775000e+02   2.3768750e+02   6.2500000e-02   2.9059167e+03
   2.7900000e+05   3.4472917e+02   2.7083333e+00   7.9895833e+01   7.9937500e+01   2.3766667e+02   2.3762500e+02   0.0000000e+00   2.9057083e+03
   2.7910000e+05   3.4483333e+02   2.7083333e+00   7.9812500e+01   7.9958333e+01   2.3764583e+02   2.3750000e+02   0.0000000e+00   2.9055625e+03
   2.7920000e+05   3.4485417e+02   2.7083333e+00   7.9833333e+01   7.9916667e+01   2.3760417e+02   2.3752083e+02   0.0000000e+00   2.9055417e+03
   2.7930000e+05   3.4489583e+02   2.7083333e+00   7.9895833e+01   7.9875000e+01   2.3745833e+02   2.3747917e+02   4.1666667e-02   2.9053958e+03
   2.7940000e+05   3.4495833e+02   2.7083333e+00   7.9875000e+01   7.9958333e+01   2.3741667e+02   2.3733333e+02   4.1666667e-02   2.9052083e+03
   2.7950000e+05   3.4506250e+02   2.7083333e+00   7.9895833e+01   7.9937500e+01   2.3733333e+02   2.3729167e+02   0.0000000e+00   2.9050417e+03
   2.7960000e+05   3.4508333e+02   2.7083333e+00   7.9937500e+01   7.9916667e+01   2.3722917e+02   2.3725000e+02   4.1666667e-02   2.9049375e+03
   2.7970000e+05   3.4508333e+02   2.6875000e+00   7.9958333e+01   7.9937500e+01   2.3718750e+02   2.3720833e+02   8.3333333e-02   2.9048542e+03
   2.7980000e+05   3.4512500e+02   2.6875000e+00   7.9937500e+01   7.9979167e+01   2.3714583e+02   2.3710417e+02   1.0416667e-01   2.9047292e+03
   2.7990000e+05   3.4525000e+02   2.6666667e+00   7.9833333e+01   7.9916667e+01   2.3714583e+02   2.3706250e+02   1.0416667e-01   2.9046458e+03
   2.8000000e+05   3.4539583e+02   2.6666667e+00   7.9812500e+01   7.9875000e+01   2.3710417e+02   2.3704167e+02   2.0833333e-02   2.9045000e+03
   2.8010000e+05   3.4547917e+02   2.6666667e+00   7.9854167e+01   7.9791667e+01   2.3695833e+02   2.3702083e+02   4.1666667e-02   2.9043542e+03
   2.8020000e+05   3.4558333e+02   2.6666667e+00   7.9750000e+01   7.9666667e+01   2.3695833e+02   2.3704167e+02   4.1666667e-02   2.9043750e+03
   2.8030000e+05   3.4562500e+02   2.6666667e+00   7.9854167e+01   7.9625000e+01   2.3683333e+02   2.3706250e+02   2.0833333e-02   2.9042500e+03
   2.8040000e+05   3.4568750e+02   2.6666667e+00   7.9833333e+01   7.9625000e+01   2.3679167e+02   2.3700000e+02   2.0833333e-02   2.9041458e+03
   2.8050000e+05   3.4572917e+02   2.6666667e+00   7.9875000e+01   7.9625000e+01   2.3670833e+02   2.3695833e+02   2.0833333e-02   2.9040208e+03
   2.8060000e+05   3.4572917e+02   2.6666667e+00   7.9916667e+01   7.9687500e+01   2.3666667e+02   2.3689583e+02   2.0833333e-02   2.9039167e+03
   2.8070000e+05   3.4575000e+02   2.6666667e+00   7.9937500e+01   7.9687500e+01   2.3662500e+02   2.3687500e+02   2.0833333e-02   2.9038542e+03
   2.8080000e+05   3.4570833e+02   2.6666667e+00   8.0041667e+01   7.9833333e+01   2.3656250e+02   2.3677083e+02   2.0833333e-02   2.9036875e+03
   2.8090000e+05   3.4572917e+02   2.6666667e+00   8.0125000e+01   7.9833333e+01   2.3641667e+02   2.3670833e+02   6.2500000e-02   2.9035208e+03
   2.8100000e+05   3.4583333e+02   2.6666667e+00   8.0125000e+01   7.9875000e+01   2.3637500e+02   2.3662500e+02   0.0000000e+00   2.9033333e+03
   2.8110000e+05   3.4585417e+02   2.6666667e+00   8.0187500e+01   7.9875000e+01   2.3627083e+02   2.3658333e+02   2.0833333e-02   2.9032083e+03
   2.8120000e+05   3.4602083e+02   2.6666667e+00   8.0083333e+01   7.9833333e+01   2.3622917e+02   2.3647917e+02   0.0000000e+00   2.9030417e+03
   2.8130000e+05   3.4608333e+02   2.6666667e+00   8.0062500e+01   7.9916667e+01   2.3618750e+02   2.3633333e+02   0.0000000e+00   2.9028542e+03
   2.8140000e+05   3.4608333e+02   2.6666667e+00   8.0062500e+01   7.9979167e+01   2.3616667e+02   2.3625000e+02   2.0833333e-02   2.9027708e+03
   2.8150000e+05   3.4612500e+02   2.6666667e+00   8.0000000e+01   7.9958333e+01   2.3616667e+02   2.3620833e+02   4.1666667e-02   2.9027500e+03
   2.8160000e+05   3.4620833e+02   2.6666667e+00   8.0020833e+01   7.9916667e+01   2.3608333e+02   2.3618750e+02   2.0833333e-02   2.9026250e+03
   2.8170000e+05   3.4620833e+02   2.6666667e+00   8.0104167e+01   8.0062500e+01   2.3602083e+02   2.3606250e+02   0.0000000e+00   2.9024167e+03
   2.8180000e+05   3.4627083e+02   2.6666667e+00   8.0104167e+01   8.0041667e+01   2.3593750e+02   2.3600000e+02   2.0833333e-02   2.9022917e+03
   2.8190000e+05   3.4639583e+02   2.6666667e+00   7.9979167e+01   7.9979167e+01   2.3593750e+02   2.3593750e+02   2.0833333e-02   2.9022292e+03
   2.8200000e+05   3.4643750e+02   2.6666667e+00   8.0041667e+01   8.0083333e+01   2.3585417e+02   2.3581250e+02   0.0000000e+00   2.9020000e+03
   2.8210000e+05   3.4647917e+02   2.6666667e+00   8.0083333e+01   8.0083333e+01   2.3575000e+02   2.3575000e+02   2.0833333e-02   2.9018542e+03
   2.8220000e+05   3.4656250e+02   2.6666667e+00   8.0062500e+01   8.0104167e+01   2.3568750e+02   2.3564583e+02   2.0833333e-02   2.9016875e+03
   2.8230000e+05   3.4664583e+02   2.6666667e+00   8.0083333e+01   8.0125000e+01   2.3560417e+02   2.3556250e+02   0.0000000e+00   2.9015000e+03
   2.8240000e+05   3.4670833e+02   2.6666667e+00   8.0125000e+01   8.0145833e+01   2.3550000e+02   2.3547917e+02   0.0000000e+00   2.9013125e+03
   2.8250000e+05   3.4683333e+02   2.6666667e+00   8.0020833e+01   8.0000000e+01   2.3543750e+02   2.3545833e+02   4.1666667e-02   2.9012708e+03
   2.8260000e+05   3.4689583e+02   2.6666667e+00   8.0145833e+01   8.0125000e+01   2.3529167e+02   2.3531250e+02   0.0000000e+00   2.9009375e+03
   2.8270000e+05   3.4697917e+02   2.6458333e+00   8.0041667e+01   8.0083333e+01   2.3531250e+02   2.3527083e+02   2.0833333e-02   2.9008958e+03
   2.8280000e+05   3.4695833e+02   2.6458333e+00   8.0104167e+01   8.0187500e+01   2.3527083e+02   2.3518750e+02   2.0833333e-02   2.9007708e+03
   2.8290000e+05   3.4695833e+02   2.6458333e+00   8.0229167e+01   8.0270833e+01   2.3516667e+02   2.3512500e+02   0.0000000e+00   2.9005833e+03
   2.8300000e+05   3.4712500e+02   2.6458333e+00   8.0125000e+01   8.0208333e+01   2.3510417e+02   2.3502083e+02   0.0000000e+00   2.9004167e+03
   2.8310000e+05   3.4714583e+02   2.6458333e+00   8.0083333e+01   8.0208333e+01   2.3508333e+02   2.3495833e+02   4.1666667e-02   2.9003750e+03
   2.8320000e+05   3.4725000e+02   2.6458333e+00   8.0062500e+01   8.0145833e+01   2.3502083e+02   2.3493750e+02   2.0833333e-02   2.9002708e+03
   2.8330000e+05   3.4737500e+02   2.6458333e+00   8.0020833e+01   8.0000000e+01   2.3493750e+02   2.3495833e+02   2.0833333e-02   2.9002083e+03
   2.8340000e+05   3.4745833e+02   2.6458333e+00   8.0000000e+01   8.0000000e+01   2.3487500e+02   2.3487500e+02   2.0833333e-02   2.9000625e+03
   2.8350000e+05   3.4762500e+02   2.6458333e+00   7.9854167e+01   7.9875000e+01   2.3485417e+02   2.3483333e+02   2.0833333e-02   2.9000000e+03
   2.8360000e+05   3.4783333e+02   2.6458333e+00   7.9687500e+01   7.9750000e+01   2.3483333e+02   2.3477083e+02   0.0000000e+00   2.8998958e+03
   2.8370000e+05   3.4785417e+02   2.6458333e+00   7.9708333e+01   7.9770833e+01   2.3479167e+02   2.3472917e+02   0.0000000e+00   2.8998125e+03
   2.8380000e+05   3.4783333e+02   2.6458333e+00   7.9791667e+01   7.9854167e+01   2.3468750e+02   2.3462500e+02   4.1666667e-02   2.8996458e+03
