	time (us)      MABM               AB           AM              BM               A              B                 ABM           M           
   3.2610000e+05   7.5812500e+01   0.0000000e+00   2.3750000e+01   2.3859375e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   3.2620000e+05   7.5812500e+01   0.0000000e+00   2.3750000e+01   2.3859375e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   3.2630000e+05   7.5828125e+01   0.0000000e+00   2.3734375e+01   2.3843750e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   3.2640000e+05   7.5828125e+01   0.0000000e+00   2.3734375e+01   2.3859375e+01   4.3750000e-01   3.1250000e-01   0.0000000e+00   3.5557500e+03
   3.2650000e+05   7.5828125e+01   0.0000000e+00   2.3734375e+01   2.3843750e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   3.2660000e+05   7.5812500e+01   0.0000000e+00   2.3734375e+01   2.3843750e+01   4.3750000e-01   3.2812500e-01   1.5625000e-02   3.5557812e+03
   3.2670000e+05   7.5812500e+01   0.0000000e+00   2.3750000e+01   2.3859375e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   3.2680000e+05   7.5828125e+01   0.0000000e+00   2.3734375e+01   2.3843750e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   3.2690000e+05   7.5828125e+01   0.0000000e+00   2.3734375e+01   2.3843750e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   3.2700000e+05   7.5812500e+01   0.0000000e+00   2.3750000e+01   2.3843750e+01   4.3750000e-01   3.4375000e-01   0.0000000e+00   3.5557812e+03
   3.2710000e+05   7.5796875e+01   0.0000000e+00   2.3765625e+01   2.3859375e+01   4.3750000e-01   3.4375000e-01   0.0000000e+00   3.5557812e+03
   3.2720000e+05   7.5781250e+01   0.0000000e+00   2.3781250e+01   2.3875000e+01   4.3750000e-01   3.4375000e-01   0.0000000e+00   3.5557812e+03
   3.2730000e+05   7.5781250e+01   0.0000000e+00   2.3781250e+01   2.3875000e+01   4.3750000e-01   3.4375000e-01   0.0000000e+00   3.5557812e+03
   3.2740000e+05   7.5765625e+01   0.0000000e+00   2.3781250e+01   2.3890625e+01   4.5312500e-01   3.4375000e-01   0.0000000e+00   3.5557969e+03
   3.2750000e+05   7.5765625e+01   0.0000000e+00   2.3781250e+01   2.3890625e+01   4.5312500e-01   3.4375000e-01   0.0000000e+00   3.5557969e+03
   3.2760000e+05   7.5781250e+01   0.0000000e+00   2.3765625e+01   2.3875000e+01   4.5312500e-01   3.4375000e-01   0.0000000e+00   3.5557969e+03
   3.2770000e+05   7.5765625e+01   0.0000000e+00   2.3765625e+01   2.3890625e+01   4.6875000e-01   3.4375000e-01   0.0000000e+00   3.5558125e+03
   3.2780000e+05   7.5781250e+01   0.0000000e+00   2.3750000e+01   2.3875000e+01   4.6875000e-01   3.4375000e-01   0.0000000e+00   3.5558125e+03
   3.2790000e+05   7.5812500e+01   0.0000000e+00   2.3718750e+01   2.3828125e+01   4.6875000e-01   3.5937500e-01   0.0000000e+00   3.5558281e+03
   3.2800000e+05   7.5796875e+01   0.0000000e+00   2.3718750e+01   2.3828125e+01   4.6875000e-01   3.5937500e-01   1.5625000e-02   3.5558438e+03
   3.2810000e+05   7.5796875e+01   0.0000000e+00   2.3718750e+01   2.3828125e+01   4.6875000e-01   3.5937500e-01   1.5625000e-02   3.5558438e+03
   3.2820000e+05   7.5796875e+01   0.0000000e+00   2.3718750e+01   2.3843750e+01   4.6875000e-01   3.4375000e-01   1.5625000e-02   3.5558281e+03
   3.2830000e+05   7.5812500e+01   0.0000000e+00   2.3703125e+01   2.3828125e+01   4.6875000e-01   3.4375000e-01   1.5625000e-02   3.5558281e+03
   3.2840000e+05   7.5812500e+01   0.0000000e+00   2.3687500e+01   2.3828125e+01   4.8437500e-01   3.4375000e-01   1.5625000e-02   3.5558438e+03
   3.2850000e+05   7.5812500e+01   0.0000000e+00   2.3671875e+01   2.3796875e+01   5.0000000e-01   3.7500000e-01   1.5625000e-02   3.5558906e+03
   3.2860000e+05   7.5796875e+01   0.0000000e+00   2.3687500e+01   2.3812500e+01   5.0000000e-01   3.7500000e-01   1.5625000e-02   3.5558906e+03
   3.2870000e+05   7.5843750e+01   0.0000000e+00   2.3656250e+01   2.3765625e+01   5.0000000e-01   3.9062500e-01   0.0000000e+00   3.5558906e+03
   3.2880000e+05   7.5828125e+01   0.0000000e+00   2.3671875e+01   2.3765625e+01   5.0000000e-01   4.0625000e-01   0.0000000e+00   3.5559062e+03
   3.2890000e+05   7.5828125e+01   0.0000000e+00   2.3671875e+01   2.3781250e+01   5.0000000e-01   3.9062500e-01   0.0000000e+00   3.5558906e+03
   3.2900000e+05   7.5828125e+01   0.0000000e+00   2.3671875e+01   2.3781250e+01   5.0000000e-01   3.9062500e-01   0.0000000e+00   3.5558906e+03
   3.2910000e+05   7.5828125e+01   0.0000000e+00   2.3656250e+01   2.3765625e+01   5.0000000e-01   3.9062500e-01   1.5625000e-02   3.5559062e+03
   3.2920000e+05   7.5828125e+01   0.0000000e+00   2.3671875e+01   2.3781250e+01   5.0000000e-01   3.9062500e-01   0.0000000e+00   3.5558906e+03
   3.2930000e+05   7.5843750e+01   0.0000000e+00   2.3656250e+01   2.3781250e+01   5.0000000e-01   3.7500000e-01   0.0000000e+00   3.5558750e+03
   3.2940000e+05   7.5828125e+01   0.0000000e+00   2.3671875e+01   2.3796875e+01   5.0000000e-01   3.7500000e-01   0.0000000e+00   3.5558750e+03
   3.2950000e+05   7.5828125e+01   0.0000000e+00   2.3671875e+01   2.3812500e+01   5.0000000e-01   3.5937500e-01   0.0000000e+00   3.5558594e+03
   3.2960000e+05   7.5859375e+01   0.0000000e+00   2.3625000e+01   2.3781250e+01   5.1562500e-01   3.5937500e-01   0.0000000e+00   3.5558750e+03
   3.2970000e+05   7.5843750e+01   0.0000000e+00   2.3640625e+01   2.3796875e+01   5.1562500e-01   3.5937500e-01   0.0000000e+00   3.5558750e+03
   3.2980000e+05   7.5843750e+01   0.0000000e+00   2.3625000e+01   2.3796875e+01   5.3125000e-01   3.5937500e-01   0.0000000e+00   3.5558906e+03
   3.2990000e+05   7.5843750e+01   0.0000000e+00   2.3625000e+01   2.3796875e+01   5.3125000e-01   3.5937500e-01   0.0000000e+00   3.5558906e+03
   3.3000000e+05   7.5875000e+01   0.0000000e+00   2.3609375e+01   2.3750000e+01   5.1562500e-01   3.7500000e-01   0.0000000e+00   3.5558906e+03
   3.3010000e+05   7.5921875e+01   0.0000000e+00   2.3562500e+01   2.3703125e+01   5.1562500e-01   3.7500000e-01   0.0000000e+00   3.5558906e+03
   3.3020000e+05   7.5890625e+01   0.0000000e+00   2.3578125e+01   2.3703125e+01   5.1562500e-01   3.9062500e-01   1.5625000e-02   3.5559219e+03
   3.3030000e+05   7.5906250e+01   0.0000000e+00   2.3578125e+01   2.3718750e+01   5.1562500e-01   3.7500000e-01   0.0000000e+00   3.5558906e+03
   3.3040000e+05   7.5906250e+01   0.0000000e+00   2.3578125e+01   2.3703125e+01   5.1562500e-01   3.9062500e-01   0.0000000e+00   3.5559062e+03
   3.3050000e+05   7.5906250e+01   0.0000000e+00   2.3578125e+01   2.3703125e+01   5.1562500e-01   3.9062500e-01   0.0000000e+00   3.5559062e+03
   3.3060000e+05   7.5921875e+01   0.0000000e+00   2.3593750e+01   2.3687500e+01   4.8437500e-01   3.9062500e-01   0.0000000e+00   3.5558750e+03
   3.3070000e+05   7.5906250e+01   0.0000000e+00   2.3609375e+01   2.3703125e+01   4.8437500e-01   3.9062500e-01   0.0000000e+00   3.5558750e+03
   3.3080000e+05   7.5859375e+01   0.0000000e+00   2.3640625e+01   2.3734375e+01   4.8437500e-01   3.9062500e-01   1.5625000e-02   3.5558906e+03
   3.3090000e+05   7.5843750e+01   0.0000000e+00   2.3656250e+01   2.3765625e+01   4.8437500e-01   3.7500000e-01   1.5625000e-02   3.5558750e+03
   3.3100000e+05   7.5859375e+01   0.0000000e+00   2.3656250e+01   2.3765625e+01   4.8437500e-01   3.7500000e-01   0.0000000e+00   3.5558594e+03
   3.3110000e+05   7.5828125e+01   0.0000000e+00   2.3687500e+01   2.3781250e+01   4.6875000e-01   3.7500000e-01   1.5625000e-02   3.5558594e+03
   3.3120000e+05   7.5843750e+01   0.0000000e+00   2.3687500e+01   2.3781250e+01   4.6875000e-01   3.7500000e-01   0.0000000e+00   3.5558438e+03
   3.3130000e+05   7.5828125e+01   0.0000000e+00   2.3687500e+01   2.3812500e+01   4.8437500e-01   3.5937500e-01   0.0000000e+00   3.5558438e+03
   3.3140000e+05   7.5843750e+01   0.0000000e+00   2.3671875e+01   2.3812500e+01   4.8437500e-01   3.4375000e-01   0.0000000e+00   3.5558281e+03
   3.3150000e+05   7.5828125e+01   0.0000000e+00   2.3671875e+01   2.3812500e+01   4.8437500e-01   3.4375000e-01   1.5625000e-02   3.5558438e+03
   3.3160000e+05   7.5812500e+01   0.0000000e+00   2.3687500e+01   2.3828125e+01   4.8437500e-01   3.4375000e-01   1.5625000e-02   3.5558438e+03
   3.3170000e+05   7.5812500e+01   0.0000000e+00   2.3703125e+01   2.3843750e+01   4.6875000e-01   3.2812500e-01   1.5625000e-02   3.5558125e+03
   3.3180000e+05   7.5828125e+01   0.0000000e+00   2.3734375e+01   2.3843750e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   3.3190000e+05   7.5843750e+01   0.0000000e+00   2.3718750e+01   2.3828125e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   3.3200000e+05   7.5843750e+01   0.0000000e+00   2.3718750e+01   2.3828125e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   3.3210000e+05   7.5859375e+01   0.0000000e+00   2.3703125e+01   2.3812500e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   3.3220000e+05   7.5828125e+01   0.0000000e+00   2.3734375e+01   2.3843750e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   3.3230000e+05   7.5828125e+01   0.0000000e+00   2.3750000e+01   2.3843750e+01   4.2187500e-01   3.2812500e-01   0.0000000e+00   3.5557500e+03
   3.3240000e+05   7.5812500e+01   0.0000000e+00   2.3765625e+01   2.3828125e+01   4.0625000e-01   3.4375000e-01   1.5625000e-02   3.5557656e+03
   3.3250000e+05   7.5828125e+01   0.0000000e+00   2.3781250e+01   2.3828125e+01   3.9062500e-01   3.4375000e-01   0.0000000e+00   3.5557344e+03
   3.3260000e+05   7.5828125e+01   0.0000000e+00   2.3781250e+01   2.3828125e+01   3.9062500e-01   3.4375000e-01   0.0000000e+00   3.5557344e+03
   3.3270000e+05   7.5796875e+01   0.0000000e+00   2.3812500e+01   2.3828125e+01   3.7500000e-01   3.5937500e-01   1.5625000e-02   3.5557500e+03
   3.3280000e+05   7.5796875e+01   0.0000000e+00   2.3796875e+01   2.3812500e+01   3.7500000e-01   3.5937500e-01   3.1250000e-02   3.5557656e+03
   3.3290000e+05   7.5796875e+01   0.0000000e+00   2.3781250e+01   2.3828125e+01   3.9062500e-01   3.4375000e-01   3.1250000e-02   3.5557656e+03
   3.3300000e+05   7.5828125e+01   0.0000000e+00   2.3765625e+01   2.3812500e+01   3.9062500e-01   3.4375000e-01   1.5625000e-02   3.5557500e+03
   3.3310000e+05   7.5828125e+01   0.0000000e+00   2.3781250e+01   2.3828125e+01   3.9062500e-01   3.4375000e-01   0.0000000e+00   3.5557344e+03
   3.3320000e+05   7.5812500e+01   0.0000000e+00   2.3796875e+01   2.3843750e+01   3.9062500e-01   3.4375000e-01   0.0000000e+00   3.5557344e+03
   3.3330000e+05   7.5796875e+01   0.0000000e+00   2.3796875e+01   2.3843750e+01   3.9062500e-01   3.4375000e-01   1.5625000e-02   3.5557500e+03
   3.3340000e+05   7.5812500e+01   0.0000000e+00   2.3781250e+01   2.3828125e+01   3.9062500e-01   3.4375000e-01   1.5625000e-02   3.5557500e+03
   3.3350000e+05   7.5812500e+01   0.0000000e+00   2.3781250e+01   2.3828125e+01   3.9062500e-01   3.4375000e-01   1.5625000e-02   3.5557500e+03
   3.3360000e+05   7.5859375e+01   0.0000000e+00   2.3765625e+01   2.3812500e+01   3.7500000e-01   3.2812500e-01   0.0000000e+00   3.5557031e+03
   3.3370000e+05   7.5828125e+01   0.0000000e+00   2.3796875e+01   2.3859375e+01   3.7500000e-01   3.1250000e-01   0.0000000e+00   3.5556875e+03
   3.3380000e+05   7.5828125e+01   0.0000000e+00   2.3828125e+01   2.3859375e+01   3.4375000e-01   3.1250000e-01   0.0000000e+00   3.5556562e+03
   3.3390000e+05   7.5812500e+01   0.0000000e+00   2.3843750e+01   2.3875000e+01   3.4375000e-01   3.1250000e-01   0.0000000e+00   3.5556562e+03
   3.3400000e+05   7.5812500e+01   0.0000000e+00   2.3843750e+01   2.3890625e+01   3.4375000e-01   2.9687500e-01   0.0000000e+00   3.5556406e+03
   3.3410000e+05   7.5812500e+01   0.0000000e+00   2.3828125e+01   2.3890625e+01   3.5937500e-01   2.9687500e-01   0.0000000e+00   3.5556562e+03
   3.3420000e+05   7.5812500e+01   0.0000000e+00   2.3828125e+01   2.3890625e+01   3.5937500e-01   2.9687500e-01   0.0000000e+00   3.5556562e+03
   3.3430000e+05   7.5812500e+01   0.0000000e+00   2.3828125e+01   2.3875000e+01   3.5937500e-01   3.1250000e-01   0.0000000e+00   3.5556719e+03
   3.3440000e+05   7.5796875e+01   0.0000000e+00   2.3843750e+01   2.3890625e+01   3.5937500e-01   3.1250000e-01   0.0000000e+00   3.5556719e+03
   3.3450000e+05   7.5812500e+01   0.0000000e+00   2.3828125e+01   2.3875000e+01   3.5937500e-01   3.1250000e-01   0.0000000e+00   3.5556719e+03
   3.3460000e+05   7.5828125e+01   0.0000000e+00   2.3812500e+01   2.3859375e+01   3.5937500e-01   3.1250000e-01   0.0000000e+00   3.5556719e+03
   3.3470000e+05   7.5843750e+01   0.0000000e+00   2.3781250e+01   2.3828125e+01   3.5937500e-01   3.1250000e-01   1.5625000e-02   3.5556875e+03
   3.3480000e+05   7.5859375e+01   0.0000000e+00   2.3781250e+01   2.3828125e+01   3.5937500e-01   3.1250000e-01   0.0000000e+00   3.5556719e+03
   3.3490000e+05   7.5890625e+01   0.0000000e+00   2.3765625e+01   2.3796875e+01   3.4375000e-01   3.1250000e-01   0.0000000e+00   3.5556562e+03
   3.3500000e+05   7.5906250e+01   0.0000000e+00   2.3734375e+01   2.3781250e+01   3.5937500e-01   3.1250000e-01   0.0000000e+00   3.5556719e+03
   3.3510000e+05   7.5921875e+01   0.0000000e+00   2.3718750e+01   2.3765625e+01   3.5937500e-01   3.1250000e-01   0.0000000e+00   3.5556719e+03
   3.3520000e+05   7.5890625e+01   0.0000000e+00   2.3734375e+01   2.3796875e+01   3.5937500e-01   2.9687500e-01   1.5625000e-02   3.5556719e+03
   3.3530000e+05   7.5921875e+01   0.0000000e+00   2.3734375e+01   2.3781250e+01   3.4375000e-01   2.9687500e-01   0.0000000e+00   3.5556406e+03
   3.3540000e+05   7.5921875e+01   0.0000000e+00   2.3718750e+01   2.3750000e+01   3.4375000e-01   3.1250000e-01   1.5625000e-02   3.5556719e+03
   3.3550000e+05   7.5953125e+01   0.0000000e+00   2.3703125e+01   2.3734375e+01   3.4375000e-01   3.1250000e-01   0.0000000e+00   3.5556562e+03
   3.3560000e+05   7.5953125e+01   0.0000000e+00   2.3703125e+01   2.3734375e+01   3.4375000e-01   3.1250000e-01   0.0000000e+00   3.5556562e+03
   3.3570000e+05   7.5953125e+01   0.0000000e+00   2.3687500e+01   2.3734375e+01   3.5937500e-01   3.1250000e-01   0.0000000e+00   3.5556719e+03
   3.3580000e+05   7.5953125e+01   0.0000000e+00   2.3687500e+01   2.3734375e+01   3.5937500e-01   3.1250000e-01   0.0000000e+00   3.5556719e+03
   3.3590000e+05   7.5937500e+01   0.0000000e+00   2.3687500e+01   2.3734375e+01   3.5937500e-01   3.1250000e-01   1.5625000e-02   3.5556875e+03
   3.3600000e+05   7.5937500e+01   0.0000000e+00   2.3687500e+01   2.3734375e+01   3.5937500e-01   3.1250000e-01   1.5625000e-02   3.5556875e+03
   3.3610000e+05   7.5953125e+01   0.0000000e+00   2.3687500e+01   2.3718750e+01   3.5937500e-01   3.2812500e-01   0.0000000e+00   3.5556875e+03
   3.3620000e+05   7.5953125e+01   0.0000000e+00   2.3687500e+01   2.3734375e+01   3.5937500e-01   3.1250000e-01   0.0000000e+00   3.5556719e+03
   3.3630000e+05   7.5937500e+01   0.0000000e+00   2.3703125e+01   2.3750000e+01   3.5937500e-01   3.1250000e-01   0.0000000e+00   3.5556719e+03
   3.3640000e+05   7.5937500e+01   0.0000000e+00   2.3703125e+01   2.3734375e+01   3.5937500e-01   3.2812500e-01   0.0000000e+00   3.5556875e+03
   3.3650000e+05   7.5921875e+01   0.0000000e+00   2.3703125e+01   2.3750000e+01   3.7500000e-01   3.2812500e-01   0.0000000e+00   3.5557031e+03
   3.3660000e+05   7.5937500e+01   0.0000000e+00   2.3656250e+01   2.3703125e+01   3.7500000e-01   3.2812500e-01   3.1250000e-02   3.5557344e+03
   3.3670000e+05   7.6015625e+01   0.0000000e+00   2.3593750e+01   2.3656250e+01   3.9062500e-01   3.2812500e-01   0.0000000e+00   3.5557188e+03
   3.3680000e+05   7.5984375e+01   0.0000000e+00   2.3625000e+01   2.3687500e+01   3.9062500e-01   3.2812500e-01   0.0000000e+00   3.5557188e+03
   3.3690000e+05   7.5968750e+01   0.0000000e+00   2.3640625e+01   2.3703125e+01   3.9062500e-01   3.2812500e-01   0.0000000e+00   3.5557188e+03
   3.3700000e+05   7.5968750e+01   0.0000000e+00   2.3640625e+01   2.3703125e+01   3.9062500e-01   3.2812500e-01   0.0000000e+00   3.5557188e+03
   3.3710000e+05   7.5968750e+01   0.0000000e+00   2.3640625e+01   2.3671875e+01   3.9062500e-01   3.5937500e-01   0.0000000e+00   3.5557500e+03
   3.3720000e+05   7.5968750e+01   0.0000000e+00   2.3640625e+01   2.3671875e+01   3.9062500e-01   3.5937500e-01   0.0000000e+00   3.5557500e+03
   3.3730000e+05   7.5984375e+01   0.0000000e+00   2.3625000e+01   2.3656250e+01   3.9062500e-01   3.5937500e-01   0.0000000e+00   3.5557500e+03
   3.3740000e+05   7.5968750e+01   0.0000000e+00   2.3640625e+01   2.3656250e+01   3.7500000e-01   3.5937500e-01   1.5625000e-02   3.5557500e+03
   3.3750000e+05   7.5984375e+01   0.0000000e+00   2.3640625e+01   2.3656250e+01   3.7500000e-01   3.5937500e-01   0.0000000e+00   3.5557344e+03
   3.3760000e+05   7.6000000e+01   0.0000000e+00   2.3625000e+01   2.3640625e+01   3.7500000e-01   3.5937500e-01   0.0000000e+00   3.5557344e+03
   3.3770000e+05   7.6000000e+01   0.0000000e+00   2.3625000e+01   2.3656250e+01   3.7500000e-01   3.4375000e-01   0.0000000e+00   3.5557188e+03
   3.3780000e+05   7.6000000e+01   0.0000000e+00   2.3593750e+01   2.3656250e+01   3.9062500e-01   3.2812500e-01   1.5625000e-02   3.5557344e+03
   3.3790000e+05   7.6015625e+01   0.0000000e+00   2.3578125e+01   2.3640625e+01   3.9062500e-01   3.2812500e-01   1.5625000e-02   3.5557344e+03
   3.3800000e+05   7.6046875e+01   0.0000000e+00   2.3562500e+01   2.3625000e+01   3.9062500e-01   3.2812500e-01   0.0000000e+00   3.5557188e+03
   3.3810000e+05   7.6046875e+01   0.0000000e+00   2.3578125e+01   2.3640625e+01   3.7500000e-01   3.1250000e-01   0.0000000e+00   3.5556875e+03
   3.3820000e+05   7.6046875e+01   0.0000000e+00   2.3593750e+01   2.3656250e+01   3.5937500e-01   2.9687500e-01   0.0000000e+00   3.5556562e+03
   3.3830000e+05   7.6031250e+01   0.0000000e+00   2.3609375e+01   2.3671875e+01   3.5937500e-01   2.9687500e-01   0.0000000e+00   3.5556562e+03
   3.3840000e+05   7.6015625e+01   0.0000000e+00   2.3625000e+01   2.3703125e+01   3.5937500e-01   2.8125000e-01   0.0000000e+00   3.5556406e+03
   3.3850000e+05   7.6046875e+01   0.0000000e+00   2.3593750e+01   2.3671875e+01   3.4375000e-01   2.6562500e-01   1.5625000e-02   3.5556250e+03
   3.3860000e+05   7.6109375e+01   0.0000000e+00   2.3562500e+01   2.3625000e+01   3.2812500e-01   2.6562500e-01   0.0000000e+00   3.5555938e+03
   3.3870000e+05   7.6125000e+01   0.0000000e+00   2.3562500e+01   2.3609375e+01   3.1250000e-01   2.6562500e-01   0.0000000e+00   3.5555781e+03
   3.3880000e+05   7.6125000e+01   0.0000000e+00   2.3562500e+01   2.3609375e+01   3.1250000e-01   2.6562500e-01   0.0000000e+00   3.5555781e+03
   3.3890000e+05   7.6125000e+01   0.0000000e+00   2.3562500e+01   2.3609375e+01   3.1250000e-01   2.6562500e-01   0.0000000e+00   3.5555781e+03
   3.3900000e+05   7.6078125e+01   0.0000000e+00   2.3578125e+01   2.3640625e+01   3.2812500e-01   2.6562500e-01   1.5625000e-02   3.5556094e+03
   3.3910000e+05   7.6078125e+01   0.0000000e+00   2.3593750e+01   2.3656250e+01   3.2812500e-01   2.6562500e-01   0.0000000e+00   3.5555938e+03
   3.3920000e+05   7.6062500e+01   0.0000000e+00   2.3609375e+01   2.3671875e+01   3.2812500e-01   2.6562500e-01   0.0000000e+00   3.5555938e+03
   3.3930000e+05   7.6062500e+01   0.0000000e+00   2.3609375e+01   2.3671875e+01   3.2812500e-01   2.6562500e-01   0.0000000e+00   3.5555938e+03
   3.3940000e+05   7.6031250e+01   0.0000000e+00   2.3640625e+01   2.3703125e+01   3.2812500e-01   2.6562500e-01   0.0000000e+00   3.5555938e+03
   3.3950000e+05   7.6031250e+01   0.0000000e+00   2.3640625e+01   2.3703125e+01   3.2812500e-01   2.6562500e-01   0.0000000e+00   3.5555938e+03
   3.3960000e+05   7.6046875e+01   0.0000000e+00   2.3625000e+01   2.3687500e+01   3.2812500e-01   2.6562500e-01   0.0000000e+00   3.5555938e+03
   3.3970000e+05   7.6031250e+01   0.0000000e+00   2.3640625e+01   2.3703125e+01   3.2812500e-01   2.6562500e-01   0.0000000e+00   3.5555938e+03
   3.3980000e+05   7.6015625e+01   0.0000000e+00   2.3656250e+01   2.3718750e+01   3.2812500e-01   2.6562500e-01   0.0000000e+00   3.5555938e+03
   3.3990000e+05   7.6015625e+01   0.0000000e+00   2.3640625e+01   2.3687500e+01   3.2812500e-01   2.8125000e-01   1.5625000e-02   3.5556250e+03
   3.4000000e+05   7.6031250e+01   0.0000000e+00   2.3640625e+01   2.3687500e+01   3.2812500e-01   2.8125000e-01   0.0000000e+00   3.5556094e+03
   3.4010000e+05   7.6031250e+01   0.0000000e+00   2.3640625e+01   2.3687500e+01   3.2812500e-01   2.8125000e-01   0.0000000e+00   3.5556094e+03
   3.4020000e+05   7.6015625e+01   0.0000000e+00   2.3640625e+01   2.3671875e+01   3.2812500e-01   2.9687500e-01   1.5625000e-02   3.5556406e+03
   3.4030000e+05   7.5984375e+01   0.0000000e+00   2.3671875e+01   2.3687500e+01   3.2812500e-01   3.1250000e-01   1.5625000e-02   3.5556562e+03
   3.4040000e+05   7.6015625e+01   0.0000000e+00   2.3656250e+01   2.3671875e+01   3.2812500e-01   3.1250000e-01   0.0000000e+00   3.5556406e+03
   3.4050000e+05   7.6015625e+01   0.0000000e+00   2.3656250e+01   2.3671875e+01   3.2812500e-01   3.1250000e-01   0.0000000e+00   3.5556406e+03
   3.4060000e+05   7.6031250e+01   0.0000000e+00   2.3640625e+01   2.3656250e+01   3.2812500e-01   3.1250000e-01   0.0000000e+00   3.5556406e+03
   3.4070000e+05   7.6031250e+01   0.0000000e+00   2.3640625e+01   2.3640625e+01   3.2812500e-01   3.2812500e-01   0.0000000e+00   3.5556562e+03
   3.4080000e+05   7.6031250e+01   0.0000000e+00   2.3640625e+01   2.3640625e+01   3.2812500e-01   3.2812500e-01   0.0000000e+00   3.5556562e+03
   3.4090000e+05   7.6015625e+01   0.0000000e+00   2.3640625e+01   2.3640625e+01   3.2812500e-01   3.2812500e-01   1.5625000e-02   3.5556719e+03
   3.4100000e+05   7.6000000e+01   0.0000000e+00   2.3671875e+01   2.3671875e+01   3.2812500e-01   3.2812500e-01   0.0000000e+00   3.5556562e+03
   3.4110000e+05   7.6000000e+01   0.0000000e+00   2.3671875e+01   2.3671875e+01   3.2812500e-01   3.2812500e-01   0.0000000e+00   3.5556562e+03
   3.4120000e+05   7.6015625e+01   0.0000000e+00   2.3656250e+01   2.3656250e+01   3.2812500e-01   3.2812500e-01   0.0000000e+00   3.5556562e+03
   3.4130000e+05   7.6000000e+01   0.0000000e+00   2.3671875e+01   2.3671875e+01   3.2812500e-01   3.2812500e-01   0.0000000e+00   3.5556562e+03
   3.4140000e+05   7.6031250e+01   0.0000000e+00   2.3640625e+01   2.3640625e+01   3.2812500e-01   3.2812500e-01   0.0000000e+00   3.5556562e+03
   3.4150000e+05   7.6031250e+01   0.0000000e+00   2.3640625e+01   2.3640625e+01   3.2812500e-01   3.2812500e-01   0.0000000e+00   3.5556562e+03
   3.4160000e+05   7.6015625e+01   0.0000000e+00   2.3640625e+01   2.3656250e+01   3.4375000e-01   3.2812500e-01   0.0000000e+00   3.5556719e+03
   3.4170000e+05   7.6015625e+01   0.0000000e+00   2.3640625e+01   2.3656250e+01   3.4375000e-01   3.2812500e-01   0.0000000e+00   3.5556719e+03
   3.4180000e+05   7.6015625e+01   0.0000000e+00   2.3640625e+01   2.3640625e+01   3.4375000e-01   3.4375000e-01   0.0000000e+00   3.5556875e+03
   3.4190000e+05   7.6015625e+01   0.0000000e+00   2.3640625e+01   2.3656250e+01   3.4375000e-01   3.2812500e-01   0.0000000e+00   3.5556719e+03
   3.4200000e+05   7.5984375e+01   0.0000000e+00   2.3671875e+01   2.3671875e+01   3.2812500e-01   3.2812500e-01   1.5625000e-02   3.5556719e+03
   3.4210000e+05   7.6031250e+01   0.0000000e+00   2.3640625e+01   2.3625000e+01   3.2812500e-01   3.4375000e-01   0.0000000e+00   3.5556719e+03
   3.4220000e+05   7.6000000e+01   0.0000000e+00   2.3656250e+01   2.3671875e+01   3.4375000e-01   3.2812500e-01   0.0000000e+00   3.5556719e+03
   3.4230000e+05   7.5968750e+01   0.0000000e+00   2.3718750e+01   2.3687500e+01   3.1250000e-01   3.4375000e-01   0.0000000e+00   3.5556562e+03
   3.4240000e+05   7.5984375e+01   0.0000000e+00   2.3703125e+01   2.3687500e+01   3.1250000e-01   3.2812500e-01   0.0000000e+00   3.5556406e+03
   3.4250000e+05   7.5968750e+01   0.0000000e+00   2.3718750e+01   2.3703125e+01   3.1250000e-01   3.2812500e-01   0.0000000e+00   3.5556406e+03
   3.4260000e+05   7.5968750e+01   0.0000000e+00   2.3718750e+01   2.3703125e+01   3.1250000e-01   3.2812500e-01   0.0000000e+00   3.5556406e+03
   3.4270000e+05   7.5984375e+01   0.0000000e+00   2.3703125e+01   2.3671875e+01   3.1250000e-01   3.4375000e-01   0.0000000e+00   3.5556562e+03
   3.4280000e+05   7.6000000e+01   0.0000000e+00   2.3687500e+01   2.3656250e+01   3.1250000e-01   3.4375000e-01   0.0000000e+00   3.5556562e+03
   3.4290000e+05   7.6000000e+01   0.0000000e+00   2.3687500e+01   2.3656250e+01   3.1250000e-01   3.4375000e-01   0.0000000e+00   3.5556562e+03
   3.4300000e+05   7.6000000e+01   0.0000000e+00   2.3687500e+01   2.3656250e+01   3.1250000e-01   3.4375000e-01   0.0000000e+00   3.5556562e+03
